| Algorithm   | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS         | CLPLATEB  | 4970  | 0.007330179214477539   | 4      | -0.0001383028979968505  | 0.0008566225162469762  | 13       | 6        | 1        | --        | --       |
| QPS-Newton  | CLPLATEB  | 4970  | 0.2100667953491211     | 98     | -0.004956914661807021   | 0.0009987246631667365  | 489      | 99       | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEB  | 4970  | 0.009883642196655273   | 2      | -0.0001261852420210387  | 0.0007400626523288994  | 5        | 5        | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | CLPLATEC  | 4970  | 6.286274671554565      | 3633   | -0.005020671645060871   | 0.0009564483009037482  | 14539    | 3635     | 1        | --        | --       |
| QPS-Newton  | CLPLATEC  | 4970  | 7.991850852966309      | 3617   | -0.005020677594308099   | 0.000987544938174757   | 18084    | 3618     | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEC  | 4970  | 7.77234673500061       | 5000   | -0.00401897974443495    | 0.010285066707587434   | 5132     | 5132     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | COSINE    | 10000 | 0.03063058853149414    | 11     | -9998.99999999111       | 0.0005497765077846576  | 43       | 13       | 1        | --        | --       |
| QPS-Newton  | COSINE    | 10000 | 0.02959299087524414    | 9      | -9998.99999999404       | 0.0006531850119556099  | 47       | 10       | 0        | 0         | ----     |
| scipy_lbfgs | COSINE    | 10000 | 0.04161882400512695    | 9      | -9998.999999997803      | 0.00013859219885436656 | 18       | 18       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | CRAGGLVY  | 5000  | 0.13593769073486328    | 63     | 1688.215310856635       | 0.0009141563806320807  | 242      | 65       | 4        | --        | --       |
| QPS-Newton  | CRAGGLVY  | 5000  | 0.15561127662658691    | 58     | 1688.215310552987       | 0.0009710166092866679  | 300      | 59       | 0        | 0         | ----     |
| scipy_lbfgs | CRAGGLVY  | 5000  | 0.12137222290039062    | 60     | 1688.2153103076514      | 0.00082827266772823    | 73       | 73       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | CURLY10   | 10000 | 8.839988708496094      | 5000   | -1003162.6637613437     | 0.027574088269759357   | 19998    | 5002     | 1        | --        | --       |
| QPS-Newton  | CURLY10   | 10000 | 10.7561936378479       | 5000   | -1003162.6255724832     | 0.027547932865624694   | 25003    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY10   | 10000 | 9.434175729751587      | 5000   | -1003162.6317177769     | 0.02669290314410762    | 5154     | 5154     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | CURLY20   | 10000 | 12.051201820373535     | 5000   | -1001834.0623971117     | 0.0796875654812924     | 19985    | 5002     | 3        | --        | --       |
| QPS-Newton  | CURLY20   | 10000 | 14.515382289886475     | 5000   | -1003162.3245943864     | 0.11334252142910431    | 25019    | 5001     | 1        | 0         | ----     |
| scipy_lbfgs | CURLY20   | 10000 | 11.52303147315979      | 5000   | -1003162.2728929527     | 0.07618211283969285    | 5124     | 5124     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANA1 | 3000  | 0.003862142562866211   | 6      | 1.000000000349865       | 8.237982425239579e-07  | 22       | 8        | 1        | --        | --       |
| QPS-Newton  | DIXMAANA1 | 3000  | 0.004918575286865234   | 6      | 1.0003500446249158      | 0.0009739357955167032  | 29       | 7        | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANA1 | 3000  | 0.007721424102783203   | 9      | 1.0002602369299431      | 0.0008019704517380876  | 11       | 11       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANB  | 3000  | 0.004782676696777344   | 5      | 1.0000000514996978      | 5.310586758094984e-05  | 19       | 7        | 1        | --        | --       |
| QPS-Newton  | DIXMAANB  | 3000  | 0.008096456527709961   | 7      | 1.0000000016513682      | 5.3546536156560574e-05 | 34       | 8        | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANB  | 3000  | 0.009752035140991211   | 9      | 1.0000100938776726      | 0.0006158030962490976  | 11       | 11       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANC  | 3000  | 0.005093097686767578   | 5      | 1.0000001632758875      | 0.00045666875639049307 | 20       | 7        | 1        | --        | --       |
| QPS-Newton  | DIXMAANC  | 3000  | 0.009223699569702148   | 8      | 1.0000000313043187      | 0.00017881290212744608 | 39       | 9        | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANC  | 3000  | 0.011403799057006836   | 11     | 1.0000001567050585      | 8.299074456518169e-05  | 13       | 13       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAAND  | 3000  | 0.006170511245727539   | 6      | 1.0000000002411658      | 5.4139093309941e-06    | 25       | 8        | 1        | --        | --       |
| QPS-Newton  | DIXMAAND  | 3000  | 0.01028132438659668    | 9      | 1.0000001718630667      | 0.0003162542217119978  | 44       | 10       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAAND  | 3000  | 0.01222372055053711    | 12     | 1.0000063122524319      | 0.0007019886026335744  | 14       | 14       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANE1 | 3000  | 0.026008129119873047   | 42     | 1.0014740907590567      | 0.0009712552907066742  | 166      | 44       | 1        | --        | --       |
| QPS-Newton  | DIXMAANE1 | 3000  | 0.051583290100097656   | 68     | 1.0007435012509562      | 0.000988423369899262   | 339      | 69       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANE1 | 3000  | 0.047660112380981445   | 76     | 1.001214354221325       | 0.00087420754578069    | 81       | 81       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANF  | 3000  | 0.025079727172851562   | 28     | 1.000540707686667       | 0.0009833640039444934  | 111      | 30       | 1        | --        | --       |
| QPS-Newton  | DIXMAANF  | 3000  | 0.026894092559814453   | 25     | 1.0012204108898664      | 0.0009557512432317106  | 124      | 26       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANF  | 3000  | 0.037462472915649414   | 46     | 1.0008362980165506      | 0.0009272754546801426  | 49       | 49       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANG  | 3000  | 0.06322169303894043    | 72     | 1.0598957783575873      | 0.0008200884176070478  | 287      | 74       | 1        | --        | --       |
| QPS-Newton  | DIXMAANG  | 3000  | 0.03110027313232422    | 29     | 1.0008358852853478      | 0.0009235809295001943  | 144      | 30       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANG  | 3000  | 0.0400235652923584     | 50     | 1.0006127595851422      | 0.0007388053284066293  | 52       | 52       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANH  | 3000  | 0.021701335906982422   | 24     | 1.0005070363747353      | 0.0009625107827665684  | 97       | 26       | 1        | --        | --       |
| QPS-Newton  | DIXMAANH  | 3000  | 0.030133485794067383   | 28     | 1.0007527567488046      | 0.0008327473333073655  | 139      | 29       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANH  | 3000  | 0.03506755828857422    | 43     | 1.0009662717496823      | 0.000965907372410018   | 46       | 46       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANI1 | 3000  | 0.05743885040283203    | 95     | 1.0014202516226254      | 0.0009808152912589491  | 378      | 97       | 1        | --        | --       |
| QPS-Newton  | DIXMAANI1 | 3000  | 0.11497163772583008    | 151    | 1.001687676104256       | 0.0009647816165614935  | 758      | 152      | 1        | 0         | ----     |
| scipy_lbfgs | DIXMAANI1 | 3000  | 0.0728299617767334     | 96     | 1.0112623115655477      | 0.0009108862214588409  | 100      | 100      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANJ  | 3000  | 0.17988085746765137    | 212    | 1.1651916296166596      | 0.0008633682495332121  | 832      | 214      | 3        | --        | --       |
| QPS-Newton  | DIXMAANJ  | 3000  | 0.03545117378234863    | 33     | 1.0007804532077769      | 0.0009993417185868287  | 164      | 34       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANJ  | 3000  | 0.03206586837768555    | 38     | 1.0006464740166374      | 0.0005320639521335826  | 42       | 42       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANK  | 3000  | 0.1425004005432129     | 176    | 1.5150884371763653      | 0.0004379292391640308  | 641      | 178      | 10       | --        | --       |
| QPS-Newton  | DIXMAANK  | 3000  | 0.03643035888671875    | 34     | 1.0004312668256827      | 0.0009150291304773398  | 169      | 35       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANK  | 3000  | 0.025482177734375      | 30     | 1.0015342519077375      | 0.0006470894806855595  | 33       | 33       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANL  | 3000  | 0.13108158111572266    | 179    | 2.6137799399643398      | 0.0008318016185926837  | 565      | 181      | 23       | --        | --       |
| QPS-Newton  | DIXMAANL  | 3000  | 0.03531384468078613    | 33     | 1.000285301407107       | 0.0009669313102857537  | 164      | 34       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANL  | 3000  | 0.03070545196533203    | 37     | 1.0002975743671665      | 0.0008299733435082703  | 40       | 40       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANM1 | 3000  | 0.09064388275146484    | 152    | 1.0019128105393518      | 0.000964445591905549   | 605      | 154      | 1        | --        | --       |
| QPS-Newton  | DIXMAANM1 | 3000  | 0.11193203926086426    | 149    | 1.002000113381299       | 0.0009752403740358283  | 744      | 150      | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANM1 | 3000  | 0.05839180946350098    | 95     | 1.0103517626035619      | 0.0008297833459288146  | 100      | 100      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANN  | 3000  | 0.037919044494628906   | 43     | 1.003651989631816       | 0.0009449578329345301  | 170      | 45       | 1        | --        | --       |
| QPS-Newton  | DIXMAANN  | 3000  | 0.06782364845275879    | 63     | 1.0008023660743743      | 0.0009716548417610202  | 314      | 64       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANN  | 3000  | 0.03708195686340332    | 46     | 1.0030454717733681      | 0.0008306800247338933  | 48       | 48       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANO  | 3000  | 0.03709053993225098    | 42     | 1.0029852217352546      | 0.0009167043787490074  | 167      | 44       | 1        | --        | --       |
| QPS-Newton  | DIXMAANO  | 3000  | 0.06352829933166504    | 59     | 1.000647593015781       | 0.0009469626321042493  | 294      | 60       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANO  | 3000  | 0.045250654220581055   | 56     | 1.0008916345169103      | 0.0007650052140577295  | 60       | 60       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANP  | 3000  | 0.034964561462402344   | 39     | 1.002552889912213       | 0.00094460516457482    | 156      | 41       | 1        | --        | --       |
| QPS-Newton  | DIXMAANP  | 3000  | 0.05811190605163574    | 54     | 1.0005588338252196      | 0.0008499108752769006  | 269      | 55       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANP  | 3000  | 0.03514838218688965    | 43     | 1.0019437328393535      | 0.0008614896694746228  | 46       | 46       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXON3DQ  | 10000 | 4.47118878364563       | 3996   | 0.0010007508647565631   | 0.000999495276163609   | 15980    | 3998     | 1        | --        | --       |
| QPS-Newton  | DIXON3DQ  | 10000 | 5.5450263023376465     | 3999   | 0.001000000093703158    | 0.0009996252814561402  | 19994    | 4000     | 0        | 0         | ----     |
| scipy_lbfgs | DIXON3DQ  | 10000 | 0.6343224048614502     | 488    | 0.009092293535793225    | 0.000994815110127334   | 501      | 501      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DQDRTIC   | 5000  | 0.010893821716308594   | 8      | 1.0723307468142453e-10  | 0.0002067847202652823  | 35       | 10       | 1        | --        | --       |
| QPS-Newton  | DQDRTIC   | 5000  | 0.011832475662231445   | 8      | 4.714601221836437e-09   | 0.00013632154929768073 | 39       | 9        | 0        | 0         | ----     |
| scipy_lbfgs | DQDRTIC   | 5000  | 0.018611669540405273   | 10     | 5.556015594962796e-09   | 0.0007594065775058884  | 17       | 17       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DQRTIC    | 5000  | 2.3436098098754883     | 4955   | 0.023010468691667754    | 0.000785010314360175   | 12912    | 4957     | 989      | --        | --       |
| QPS-Newton  | DQRTIC    | 5000  | 0.04179024696350098    | 24     | 0.028520602784803867    | 0.0005365762461979127  | 318      | 25       | 0        | 0         | ----     |
| scipy_lbfgs | DQRTIC    | 5000  | 0.03578495979309082    | 41     | 0.010983164157575604    | 0.0005438829755358039  | 49       | 49       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | EDENSCH   | 2000  | 0.01990342140197754    | 22     | 12003.284592030175      | 0.0002918273567107388  | 84       | 24       | 2        | --        | --       |
| QPS-Newton  | EDENSCH   | 2000  | 0.01808309555053711    | 20     | 12003.284592138076      | 0.0008580312123958045  | 99       | 21       | 0        | 0         | ----     |
| scipy_lbfgs | EDENSCH   | 2000  | 0.017952442169189453   | 25     | 12003.284592175378      | 0.0007670288990264673  | 30       | 30       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | ENGVAL1   | 5000  | 0.019731521606445312   | 14     | 5548.66841963142        | 0.0008577055549803948  | 62       | 16       | 1        | --        | --       |
| QPS-Newton  | ENGVAL1   | 5000  | 0.027476072311401367   | 17     | 5548.668419585096       | 0.0006481218020185616  | 89       | 18       | 1        | 0         | ----     |
| scipy_lbfgs | ENGVAL1   | 5000  | 0.021289587020874023   | 15     | 5548.668419476293       | 0.0005993330316802492  | 17       | 17       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | EXTROSNB  | 1000  | 0.007155895233154297   | 25     | 3.1503679442457527e-09  | 0.0008787885457254007  | 104      | 27       | 1        | --        | --       |
| QPS-Newton  | EXTROSNB  | 1000  | 0.12551426887512207    | 319    | 0.0003328139166524926   | 0.000756194291963312   | 1611     | 320      | 0        | 0         | ----     |
| scipy_lbfgs | EXTROSNB  | 1000  | 0.09889793395996094    | 359    | 6.3569367481148415e-06  | 0.0009137371594701573  | 490      | 490      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FLETCBV3  | 5000  | 9.054272890090942      | 5000   | -491177460082.6518      | 0.9833511450002725     | 14289    | 5002     | 817      | --        | --       |
| QPS-Newton  | FLETCBV3  | 5000  | 12.635961771011353     | 5000   | -287580817.1200359      | 0.7511093460264563     | 25523    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | FLETCBV3  | 5000  | 11.910783529281616     | 5000   | -1.2842236975398291e+17 | 11.391457099069424     | 5057     | 5057     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FLETCHCR  | 1000  | 0.06692194938659668    | 188    | 1.751531514319043e-07   | 0.0009223327804002339  | 751      | 190      | 1        | --        | --       |
| QPS-Newton  | FLETCHCR  | 1000  | 1.7765305042266846     | 4129   | 6.751023810224027e-07   | 0.000978055630331222   | 20647    | 4130     | 0        | 0         | ----     |
| scipy_lbfgs | FLETCHCR  | 1000  | 1.4183526039123535     | 4934   | 1.3147933529217775e-09  | 0.000343403295840542   | 5792     | 5792     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FMINSRF2  | 5625  | 0.3182969093322754     | 238    | 1.0008539620807182      | 0.0009218615207003001  | 831      | 240      | 19       | --        | --       |
| QPS-Newton  | FMINSRF2  | 5625  | 0.3407137393951416     | 192    | 1.0008310276971977      | 0.0008744925058570643  | 980      | 193      | 0        | 0         | ----     |
| scipy_lbfgs | FMINSRF2  | 5625  | 0.2394576072692871     | 168    | 1.0016833500615272      | 0.0009478848967419042  | 171      | 171      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FMINSURF  | 5625  | 0.3679659366607666     | 260    | 1.002667902887233       | 0.0009667730084438194  | 963      | 262      | 12       | --        | --       |
| QPS-Newton  | FMINSURF  | 5625  | 0.4154233932495117     | 229    | 1.005460574745248       | 0.0009616271047354847  | 1164     | 230      | 0        | 0         | ----     |
| scipy_lbfgs | FMINSURF  | 5625  | 0.27561211585998535    | 178    | 1.0174341010908674      | 0.000842982191596023   | 182      | 182      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FREUROTH  | 5000  | 54.83858346939087      | 5000   | 608159.1890542044       | 0.005196887633552194   | 182176   | 5002     | 998      | --        | --       |
| QPS-Newton  | FREUROTH  | 5000  | 0.053575992584228516   | 23     | 608006.1932731672       | 0.0007175594081694214  | 137      | 24       | 0        | 0         | ----     |
| scipy_lbfgs | FREUROTH  | 5000  | 0.037233829498291016   | 19     | 608159.1890463334       | 0.000542836719656492   | 26       | 26       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | GENROSE   | 500   | 0.28740978240966797    | 1275   | 1.0000000056877587      | 0.0008908805920905876  | 4944     | 1277     | 25       | --        | --       |
| QPS-Newton  | GENROSE   | 500   | 0.3313915729522705     | 1057   | 1.0000000049517832      | 0.0009048262530901398  | 5305     | 1058     | 0        | 0         | ----     |
| scipy_lbfgs | GENROSE   | 500   | 0.19472050666809082    | 1080   | 1.000000005743432       | 0.0009385633199279081  | 1278     | 1278     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | LIARWHD   | 5000  | 0.05630755424499512    | 53     | 1.5823149754906456e-07  | 2.2527042706151816e-05 | 188      | 55       | 9        | --        | --       |
| QPS-Newton  | LIARWHD   | 5000  | 0.021825790405273438   | 14     | 3.595857314068692e-12   | 0.000307406296076903   | 79       | 15       | 0        | 0         | ----     |
| scipy_lbfgs | LIARWHD   | 5000  | 0.030283451080322266   | 23     | 1.0387284996222966e-15  | 6.520133757788904e-06  | 27       | 27       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | LMINSURF  | 5329  | 0.481337308883667      | 344    | 9.005354099993431       | 0.000950589335548993   | 1360     | 346      | 3        | --        | --       |
| QPS-Newton  | LMINSURF  | 5329  | 0.6385209560394287     | 367    | 9.004792517179936       | 0.0009894369570288015  | 1836     | 368      | 0        | 0         | ----     |
| scipy_lbfgs | LMINSURF  | 5329  | 0.39263272285461426    | 285    | 9.00353513872555        | 0.0009696786646287738  | 286      | 286      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | MANCINO   | 100   | 0.4607264995574951     | 116    | 2.9648860782748723e-13  | 0.0003410299689612003  | 312      | 118      | 22       | --        | --       |
| QPS-Newton  | MANCINO   | 100   | 0.273360013961792      | 18     | 1.915623534042082e-12   | 0.0008266002848130706  | 234      | 19       | 0        | 0         | ----     |
| scipy_lbfgs | MANCINO   | 100   | 0.045143842697143555   | 10     | 2.0973175326612624e-14  | 9.767772459974776e-05  | 14       | 14       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | MOREBV    | 5000  | 0.0014901161193847656  | 0      | 1.5969074274173896e-07  | 0.0007990407356545355  | 2        | 2        | 0        | --        | --       |
| QPS-Newton  | MOREBV    | 5000  | 0.0006136894226074219  | 0      | 1.5969074274173896e-07  | 0.0007990407356545355  | 1        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | MOREBV    | 5000  | 0.005280256271362305   | 0      | 1.5969074274173896e-07  | 0.0007990407356545355  | 1        | 1        | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | NCB20     | 5010  | 3.0287342071533203     | 324    | -10.86834602442557      | 0.000837424085031957   | 1114     | 326      | 35       | --        | --       |
| QPS-Newton  | NCB20     | 5010  | 1.6586930751800537     | 115    | -1247.1741922185079     | 0.0007311806198528892  | 577      | 116      | 0        | 0         | ----     |
| scipy_lbfgs | NCB20     | 5010  | 1.683807611465454      | 191    | -1202.3709645054307     | 0.0008815954165432849  | 219      | 219      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | NCB20B    | 5000  | 1.137984037399292      | 98     | 7351.300620800626       | 0.00099711656711432    | 393      | 100      | 1        | --        | --       |
| QPS-Newton  | NCB20B    | 5000  | 1.444936752319336      | 101    | 7351.300619550867       | 0.0007596086327485152  | 505      | 102      | 0        | 0         | ----     |
| scipy_lbfgs | NCB20B    | 5000  | 0.35227370262145996    | 38     | 7351.300620798124       | 0.0006921311133519792  | 46       | 46       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | NLMSURF   | 5329  | 1.6882200241088867     | 1215   | 38.96049968101309       | 0.0009491424244779073  | 4852     | 1217     | 2        | --        | --       |
| QPS-Newton  | NLMSURF   | 5329  | 2.2269866466522217     | 1279   | 38.96015420375623       | 0.0009453643485005327  | 6400     | 1280     | 0        | 0         | ----     |
| scipy_lbfgs | NLMSURF   | 5329  | 1.323531150817871      | 952    | 38.99498916197524       | 0.0009280000325487016  | 970      | 970      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | NONCVXU2  | 5000  | 4.5690271854400635     | 3006   | 11584.382049592628      | 0.0009885458726404117  | 12023    | 3008     | 1        | --        | --       |
| QPS-Newton  | NONCVXU2  | 5000  | 5.921530723571777      | 3082   | 11584.92863694896       | 0.000986291540205908   | 15434    | 3083     | 0        | 0         | ----     |
| scipy_lbfgs | NONCVXU2  | 5000  | 4.779792070388794      | 3357   | 11584.153671972601      | 0.0009455522473507116  | 3448     | 3448     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | NONCVXUN  | 5000  | 7.5048840045928955     | 5000   | 11601.70397599975       | 0.011029242264023242   | 19999    | 5002     | 1        | --        | --       |
| QPS-Newton  | NONCVXUN  | 5000  | 9.526565551757812      | 5000   | 11605.221561742608      | 0.014306354072982863   | 25016    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | NONCVXUN  | 5000  | 7.071426630020142      | 5000   | 11591.103280216283      | 0.0044453028858981725  | 5123     | 5123     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | NONDIA    | 5000  | 0.01138925552368164    | 5      | 0.0002574467285153788   | 0.00025646194135531264 | 34       | 7        | 1        | --        | --       |
