| Algorithm   | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Newton  | CRAGGLVY  | 5000  | 0.17542099952697754    | 61     | 1688.2153101110757      | 0.0008630901690398814  | 315      | 62       | 0        | 0         | ----     |
| scipy_lbfgs | CRAGGLVY  | 5000  | 0.12811660766601562    | 60     | 1688.2153103076514      | 0.00082827266772823    | 73       | 73       | nan      | nan       | nan      |
| scipy_cg    | CRAGGLVY  | 5000  | 0.18084073066711426    | 73     | 1688.2153102796458      | 0.0009594531462873146  | 123      | 123      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | CURLY10   | 10000 | 8.949582815170288      | 5000   | -1003162.6637613437     | 0.027574088269759357   | 19998    | 5002     | 1        | --        | --       |
| QPS-Newton  | CURLY10   | 10000 | 11.346037864685059     | 5000   | -1003162.6255724832     | 0.027547932865624694   | 25003    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY10   | 10000 | 9.516135692596436      | 5000   | -1003162.6317177769     | 0.02669290314410762    | 5154     | 5154     | nan      | nan       | nan      |
| scipy_cg    | CURLY10   | 10000 | 9.129518985748291      | 5000   | -1003161.822126508      | 0.01812754644101866    | 7578     | 7578     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | CURLY20   | 10000 | 13.08472990989685      | 5000   | -1001834.0623971117     | 0.0796875654812924     | 19985    | 5002     | 3        | --        | --       |
| QPS-Newton  | CURLY20   | 10000 | 15.729252576828003     | 5000   | -1003162.3245943864     | 0.11334252142910431    | 25019    | 5001     | 1        | 0         | ----     |
| scipy_lbfgs | CURLY20   | 10000 | 11.720707893371582     | 5000   | -1003162.2728929527     | 0.07618211283969285    | 5124     | 5124     | nan      | nan       | nan      |
| scipy_cg    | CURLY20   | 10000 | 12.300839185714722     | 5000   | -1003159.841599159      | 0.11728644124408351    | 7544     | 7544     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANA1 | 3000  | 0.004209280014038086   | 6      | 1.000000000349865       | 8.237982425239579e-07  | 22       | 8        | 1        | --        | --       |
| QPS-Newton  | DIXMAANA1 | 3000  | 0.004862070083618164   | 6      | 1.0003500446249158      | 0.0009739357955167032  | 29       | 7        | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANA1 | 3000  | 0.008150577545166016   | 9      | 1.0002602369299431      | 0.0008019704517380876  | 11       | 11       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANA1 | 3000  | 0.0040340423583984375  | 3      | 1.000063811182253       | 0.0005040157530619635  | 9        | 9        | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANB  | 3000  | 0.004830837249755859   | 5      | 1.0000000514996978      | 5.310586758094984e-05  | 19       | 7        | 1        | --        | --       |
| QPS-Newton  | DIXMAANB  | 3000  | 0.00838780403137207    | 7      | 1.0000000016513682      | 5.3546536156560574e-05 | 34       | 8        | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANB  | 3000  | 0.010514020919799805   | 9      | 1.0000100938776726      | 0.0006158030962490976  | 11       | 11       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANB  | 3000  | 0.006898403167724609   | 4      | 1.000000058918983       | 0.00028021629338837757 | 11       | 11       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANC  | 3000  | 0.005148410797119141   | 5      | 1.0000001632758875      | 0.00045666875639049307 | 20       | 7        | 1        | --        | --       |
| QPS-Newton  | DIXMAANC  | 3000  | 0.009328365325927734   | 8      | 1.0000000313043187      | 0.00017881290212744608 | 39       | 9        | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANC  | 3000  | 0.011984825134277344   | 11     | 1.0000001567050585      | 8.299074456518169e-05  | 13       | 13       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANC  | 3000  | 0.008383512496948242   | 5      | 1.000000112020321       | 7.593038373145813e-05  | 13       | 13       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAAND  | 3000  | 0.006326436996459961   | 6      | 1.0000000002411658      | 5.4139093309941e-06    | 25       | 8        | 1        | --        | --       |
| QPS-Newton  | DIXMAAND  | 3000  | 0.010573625564575195   | 9      | 1.0000001718630667      | 0.0003162542217119978  | 44       | 10       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAAND  | 3000  | 0.012475967407226562   | 12     | 1.0000063122524319      | 0.0007019886026335744  | 14       | 14       | nan      | nan       | nan      |
| scipy_cg    | DIXMAAND  | 3000  | 0.00796961784362793    | 6      | 1.000000002304957       | 2.4030063860155196e-05 | 13       | 13       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANE1 | 3000  | 0.026279687881469727   | 42     | 1.0014740907590567      | 0.0009712552907066742  | 166      | 44       | 1        | --        | --       |
| QPS-Newton  | DIXMAANE1 | 3000  | 0.05384254455566406    | 68     | 1.0007435012509562      | 0.000988423369899262   | 339      | 69       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANE1 | 3000  | 0.048116207122802734   | 76     | 1.001214354221325       | 0.00087420754578069    | 81       | 81       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANE1 | 3000  | 0.058446407318115234   | 80     | 1.000293637595271       | 0.0004664158849671367  | 140      | 140      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANF  | 3000  | 0.025786161422729492   | 28     | 1.000540707686667       | 0.0009833640039444934  | 111      | 30       | 1        | --        | --       |
| QPS-Newton  | DIXMAANF  | 3000  | 0.02827143669128418    | 25     | 1.0012204108898664      | 0.0009557512432317106  | 124      | 26       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANF  | 3000  | 0.03832435607910156    | 46     | 1.0008362980165506      | 0.0009272754546801426  | 49       | 49       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANF  | 3000  | 0.026409387588500977   | 25     | 1.001153249540459       | 0.0007719445107723447  | 42       | 42       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANG  | 3000  | 0.06370067596435547    | 72     | 1.0598957783575873      | 0.0008200884176070478  | 287      | 74       | 1        | --        | --       |
| QPS-Newton  | DIXMAANG  | 3000  | 0.03252100944519043    | 29     | 1.0008358852853478      | 0.0009235809295001943  | 144      | 30       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANG  | 3000  | 0.03996896743774414    | 50     | 1.0006127595851422      | 0.0007388053284066293  | 52       | 52       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANG  | 3000  | 0.022550582885742188   | 25     | 1.0009325862304033      | 0.0007642825009982416  | 38       | 38       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANH  | 3000  | 0.022469282150268555   | 24     | 1.0005070363747353      | 0.0009625107827665684  | 97       | 26       | 1        | --        | --       |
| QPS-Newton  | DIXMAANH  | 3000  | 0.03084874153137207    | 28     | 1.0007527567488046      | 0.0008327473333073655  | 139      | 29       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANH  | 3000  | 0.03531169891357422    | 43     | 1.0009662717496823      | 0.000965907372410018   | 46       | 46       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANH  | 3000  | 0.01658320426940918    | 18     | 1.001578384420667       | 0.0009272359862568688  | 28       | 28       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANI1 | 3000  | 0.05783200263977051    | 95     | 1.0014202516226254      | 0.0009808152912589491  | 378      | 97       | 1        | --        | --       |
| QPS-Newton  | DIXMAANI1 | 3000  | 0.11572957038879395    | 151    | 1.001687676104256       | 0.0009647816165614935  | 758      | 152      | 1        | 0         | ----     |
| scipy_lbfgs | DIXMAANI1 | 3000  | 0.07409429550170898    | 96     | 1.0112623115655477      | 0.0009108862214588409  | 100      | 100      | nan      | nan       | nan      |
| scipy_cg    | DIXMAANI1 | 3000  | 0.05726909637451172    | 77     | 1.0104265594466304      | 0.000815833824496978   | 135      | 135      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANJ  | 3000  | 0.18243145942687988    | 212    | 1.1651916296166596      | 0.0008633682495332121  | 832      | 214      | 3        | --        | --       |
| QPS-Newton  | DIXMAANJ  | 3000  | 0.034841060638427734   | 33     | 1.0007804532077769      | 0.0009993417185868287  | 164      | 34       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANJ  | 3000  | 0.03178882598876953    | 38     | 1.0006464740166374      | 0.0005320639521335826  | 42       | 42       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANJ  | 3000  | 0.03189969062805176    | 33     | 1.0014642794451045      | 0.0006161885911834703  | 53       | 53       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANK  | 3000  | 0.14271283149719238    | 176    | 1.5150884371763653      | 0.0004379292391640308  | 641      | 178      | 10       | --        | --       |
| QPS-Newton  | DIXMAANK  | 3000  | 0.03702998161315918    | 34     | 1.0004312668256827      | 0.0009150291304773398  | 169      | 35       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANK  | 3000  | 0.025717973709106445   | 30     | 1.0015342519077375      | 0.0006470894806855595  | 33       | 33       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANK  | 3000  | 0.022846221923828125   | 24     | 1.0029447279098167      | 0.0007436646636363375  | 39       | 39       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANL  | 3000  | 0.13083386421203613    | 179    | 2.6137799399643398      | 0.0008318016185926837  | 565      | 181      | 23       | --        | --       |
| QPS-Newton  | DIXMAANL  | 3000  | 0.03588509559631348    | 33     | 1.000285301407107       | 0.0009669313102857537  | 164      | 34       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANL  | 3000  | 0.030620098114013672   | 37     | 1.0002975743671665      | 0.0008299733435082703  | 40       | 40       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANL  | 3000  | 0.019236087799072266   | 21     | 1.0026344361729271      | 0.0008139909590357533  | 33       | 33       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANM1 | 3000  | 0.0917198657989502     | 152    | 1.0019128105393518      | 0.000964445591905549   | 605      | 154      | 1        | --        | --       |
| QPS-Newton  | DIXMAANM1 | 3000  | 0.11314058303833008    | 149    | 1.002000113381299       | 0.0009752403740358283  | 744      | 150      | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANM1 | 3000  | 0.05848956108093262    | 95     | 1.0103517626035619      | 0.0008297833459288146  | 100      | 100      | nan      | nan       | nan      |
| scipy_cg    | DIXMAANM1 | 3000  | 0.07367730140686035    | 104    | 1.0087088710221925      | 0.0007755623873995157  | 176      | 176      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANN  | 3000  | 0.037929534912109375   | 43     | 1.003651989631816       | 0.0009449578329345301  | 170      | 45       | 1        | --        | --       |
| QPS-Newton  | DIXMAANN  | 3000  | 0.06814956665039062    | 63     | 1.0008023660743743      | 0.0009716548417610202  | 314      | 64       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANN  | 3000  | 0.0372927188873291     | 46     | 1.0030454717733681      | 0.0008306800247338933  | 48       | 48       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANN  | 3000  | 0.04604768753051758    | 45     | 1.0052091228452855      | 0.0009832427107214603  | 78       | 78       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANO  | 3000  | 0.037317752838134766   | 42     | 1.0029852217352546      | 0.0009167043787490074  | 167      | 44       | 1        | --        | --       |
| QPS-Newton  | DIXMAANO  | 3000  | 0.06441426277160645    | 59     | 1.000647593015781       | 0.0009469626321042493  | 294      | 60       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANO  | 3000  | 0.0462193489074707     | 56     | 1.0008916345169103      | 0.0007650052140577295  | 60       | 60       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANO  | 3000  | 0.04784798622131348    | 51     | 1.0026122711366723      | 0.0007783483326939065  | 81       | 81       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANP  | 3000  | 0.03461098670959473    | 39     | 1.002552889912213       | 0.00094460516457482    | 156      | 41       | 1        | --        | --       |
| QPS-Newton  | DIXMAANP  | 3000  | 0.0580596923828125     | 54     | 1.0005588338252196      | 0.0008499108752769006  | 269      | 55       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANP  | 3000  | 0.035178184509277344   | 43     | 1.0019437328393535      | 0.0008614896694746228  | 46       | 46       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANP  | 3000  | 0.04661083221435547    | 47     | 1.0021920892789629      | 0.0008029958311002597  | 79       | 79       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXON3DQ  | 10000 | 4.521863698959351      | 3996   | 0.0010007508647565631   | 0.000999495276163609   | 15980    | 3998     | 1        | --        | --       |
| QPS-Newton  | DIXON3DQ  | 10000 | 5.5967676639556885     | 3999   | 0.001000000093703158    | 0.0009996252814561402  | 19994    | 4000     | 0        | 0         | ----     |
| scipy_lbfgs | DIXON3DQ  | 10000 | 0.6480307579040527     | 488    | 0.009092293535793225    | 0.000994815110127334   | 501      | 501      | nan      | nan       | nan      |
| scipy_cg    | DIXON3DQ  | 10000 | 0.39464282989501953    | 335    | 0.025846347885342926    | 0.0009048921976634317  | 495      | 495      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DQDRTIC   | 5000  | 0.01097869873046875    | 8      | 1.0723307468142453e-10  | 0.0002067847202652823  | 35       | 10       | 1        | --        | --       |
| QPS-Newton  | DQDRTIC   | 5000  | 0.011860370635986328   | 8      | 4.714601221836437e-09   | 0.00013632154929768073 | 39       | 9        | 0        | 0         | ----     |
| scipy_lbfgs | DQDRTIC   | 5000  | 0.018832683563232422   | 10     | 5.556015594962796e-09   | 0.0007594065775058884  | 17       | 17       | nan      | nan       | nan      |
| scipy_cg    | DQDRTIC   | 5000  | 0.011818170547485352   | 5      | 9.296348339871013e-21   | 1.4754930333094052e-09 | 15       | 15       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DQRTIC    | 5000  | 2.3571178913116455     | 4955   | 0.023010468691667754    | 0.000785010314360175   | 12912    | 4957     | 989      | --        | --       |
| QPS-Newton  | DQRTIC    | 5000  | 0.04211902618408203    | 24     | 0.028517843595990463    | 0.0005365041847643601  | 318      | 25       | 0        | 0         | ----     |
| scipy_lbfgs | DQRTIC    | 5000  | 0.036548614501953125   | 41     | 0.010983164157575604    | 0.0005438829755358039  | 49       | 49       | nan      | nan       | nan      |
| scipy_cg    | DQRTIC    | 5000  | 0.02174973487854004    | 15     | 0.007914195052414294    | 0.00029626844607742373 | 55       | 50       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | EDENSCH   | 2000  | 0.02187490463256836    | 22     | 12003.284592030175      | 0.0002918273567107388  | 84       | 24       | 2        | --        | --       |
| QPS-Newton  | EDENSCH   | 2000  | 0.02930736541748047    | 20     | 12003.284592138076      | 0.0008580312123958045  | 99       | 21       | 0        | 0         | ----     |
| scipy_lbfgs | EDENSCH   | 2000  | 0.017980575561523438   | 25     | 12003.284592175378      | 0.0007670288990264673  | 30       | 30       | nan      | nan       | nan      |
| scipy_cg    | EDENSCH   | 2000  | 0.01936483383178711    | 17     | 12003.284592119724      | 0.0007584877509092536  | 40       | 40       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | ENGVAL1   | 5000  | 0.020696401596069336   | 14     | 5548.66841963142        | 0.0008577055549803948  | 62       | 16       | 1        | --        | --       |
| QPS-Newton  | ENGVAL1   | 5000  | 0.027525901794433594   | 17     | 5548.668419585096       | 0.0006481218020185616  | 89       | 18       | 1        | 0         | ----     |
| scipy_lbfgs | ENGVAL1   | 5000  | 0.029808759689331055   | 15     | 5548.668419476293       | 0.0005993330316802492  | 17       | 17       | nan      | nan       | nan      |
| scipy_cg    | ENGVAL1   | 5000  | 0.026668310165405273   | 12     | 5548.668419596338       | 0.0007544165683219194  | 33       | 30       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | EXTROSNB  | 1000  | 0.007445573806762695   | 25     | 3.1503679442457527e-09  | 0.0008787885457254007  | 104      | 27       | 1        | --        | --       |
| QPS-Newton  | EXTROSNB  | 1000  | 0.14609050750732422    | 319    | 0.0003328139166524926   | 0.000756194291963312   | 1611     | 320      | 0        | 0         | ----     |
| scipy_lbfgs | EXTROSNB  | 1000  | 0.11081910133361816    | 359    | 6.3569367481148415e-06  | 0.0009137371594701573  | 490      | 490      | nan      | nan       | nan      |
| scipy_cg    | EXTROSNB  | 1000  | 0.01451420783996582    | 32     | 3.9866088513199527      | 0.0007844549298024295  | 64       | 64       | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FLETCBV3  | 5000  | 9.393760204315186      | 5000   | -491177460082.6518      | 0.9833511450002725     | 14289    | 5002     | 817      | --        | --       |
| QPS-Newton  | FLETCBV3  | 5000  | 12.752591609954834     | 5000   | -287580817.1200359      | 0.7511093460264563     | 25523    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | FLETCBV3  | 5000  | 12.21607232093811      | 5000   | -1.2842236975398291e+17 | 11.391457099069424     | 5057     | 5057     | nan      | nan       | nan      |
| scipy_cg    | FLETCBV3  | 5000  | 141.3614535331726      | 5000   | -3.788590141488952e+16  | 8.925858281679846      | 70033    | 70033    | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FLETCHCR  | 1000  | 0.06369471549987793    | 188    | 1.751531514319043e-07   | 0.0009223327804002339  | 751      | 190      | 1        | --        | --       |
| QPS-Newton  | FLETCHCR  | 1000  | 1.7874951362609863     | 4129   | 6.751023810224027e-07   | 0.000978055630331222   | 20647    | 4130     | 0        | 0         | ----     |
| scipy_lbfgs | FLETCHCR  | 1000  | 1.4247939586639404     | 4934   | 1.3147933529217775e-09  | 0.000343403295840542   | 5792     | 5792     | nan      | nan       | nan      |
| scipy_cg    | FLETCHCR  | 1000  | 1.7975587844848633     | 5000   | 533.6875083513223       | 2.895574837244361      | 7515     | 7515     | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FMINSRF2  | 5625  | 0.3214881420135498     | 238    | 1.0008539620807182      | 0.0009218615207003001  | 831      | 240      | 19       | --        | --       |
| QPS-Newton  | FMINSRF2  | 5625  | 0.34125375747680664    | 192    | 1.0008310276971977      | 0.0008744925058570643  | 980      | 193      | 0        | 0         | ----     |
| scipy_lbfgs | FMINSRF2  | 5625  | 0.24158835411071777    | 168    | 1.0016833500615272      | 0.0009478848967419042  | 171      | 171      | nan      | nan       | nan      |
| scipy_cg    | FMINSRF2  | 5625  | 0.3215482234954834     | 224    | 1.0026742128190882      | 0.0008564741612250083  | 302      | 302      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FMINSURF  | 5625  | 0.3703584671020508     | 260    | 1.002667902887233       | 0.0009667730084438194  | 963      | 262      | 12       | --        | --       |
| QPS-Newton  | FMINSURF  | 5625  | 0.41857266426086426    | 229    | 1.005460574745248       | 0.0009616271047354847  | 1164     | 230      | 0        | 0         | ----     |
| scipy_lbfgs | FMINSURF  | 5625  | 0.27743053436279297    | 178    | 1.0174341010908674      | 0.000842982191596023   | 182      | 182      | nan      | nan       | nan      |
| scipy_cg    | FMINSURF  | 5625  | 0.38243603706359863    | 255    | 1.0223332095535802      | 0.0009989321021203847  | 348      | 348      | nan      | nan       | nan      |
| --          | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FREUROTH  | 5000  | 55.32456922531128      | 5000   | 608159.1890542044       | 0.005196887633552194   | 182176   | 5002     | 998      | --        | --       |
| QPS-Newton  | FREUROTH  | 5000  | 0.12706971168518066    | 41     | 608065.1657285294       | 0.0005892306242287759  | 350      | 42       | 2        | 0         | ----     |
