| Algorithm   | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| scipy_cg    | ARGTRIGLS  | 200    | 0.8368916511535645     | 970    | 1.0103427466216911e-07   | 0.0006348756218849921   | 1472     | 1472     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BDEXP      | 5000   | 0.00916743278503418    | 7      | 0.12447089364425656      | 0.00031802504607511464  | 23       | 9        | 1        | --        | --       |
| QPS-Newton  | BDEXP      | 5000   | 0.02350020408630371    | 8      | 0.07359440959610763      | 0.0001450050617789049   | 84       | 9        | 0        | 0         | ----     |
| scipy_lbfgs | BDEXP      | 5000   | 0.015166759490966797   | 9      | 0.3509771884672362       | 0.0008113657703203593   | 11       | 11       | nan      | nan       | nan      |
| scipy_cg    | BDEXP      | 5000   | 0.009490489959716797   | 3      | 0.22091352503048564      | 0.0006528444867541963   | 11       | 11       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BOX        | 10000  | 0.10925698280334473    | 14     | -1864.5379264877427      | 0.0006488359128264953   | 88       | 16       | 2        | --        | --       |
| QPS-Newton  | BOX        | 10000  | 10.465956926345825     | 1182   | -1864.5364664388528      | 0.0009348305242389832   | 13985    | 1183     | 0        | 0         | ----     |
| scipy_lbfgs | BOX        | 10000  | 0.036710262298583984   | 9      | -1864.5379265531467      | 0.000816277283837763    | 11       | 11       | nan      | nan       | nan      |
| scipy_cg    | BOX        | 10000  | 0.0557560920715332     | 8      | -1864.5379264343999      | 8.625792894789708e-06   | 29       | 19       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BOXPOWER   | 10     | 0.0037839412689208984  | 28     | 0.00017920133674181155   | 0.0006274494027551647   | 93       | 30       | 4        | --        | --       |
| QPS-Newton  | BOXPOWER   | 10     | 0.0048940181732177734  | 10     | 2.3408129024352746e-14   | 1.510745001320757e-11   | 106      | 11       | 0        | 0         | ----     |
| scipy_lbfgs | BOXPOWER   | 10     | 0.0014495849609375     | 18     | 7.084591106709397e-06    | 0.0009876437186593736   | 21       | 21       | nan      | nan       | nan      |
| scipy_cg    | BOXPOWER   | 10     | 0.006509065628051758   | 24     | 1.2500836668100173e-06   | 0.00033128838427684115  | 56       | 56       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BRATU1D    | 5001   | 7.92118763923645       | 5000   | nan                      | nan                     | 13002    | 5002     | 1000     | --        | --       |
| QPS-Newton  | BRATU1D    | 5001   | 0.002079010009765625   | 0      | 1250833399.7059925       | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | BRATU1D    | 5001   | 10.105440616607666     | 5000   | 20708.922532274657       | 32.65796602386399       | 5129     | 5129     | nan      | nan       | nan      |
| scipy_cg    | BRATU1D    | 5001   | 12.861447095870972     | 5000   | 236622.90154208837       | 17.695838404702954      | 7564     | 7564     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROWNAL    | 200    | 0.005727529525756836   | 5      | 1.26968771350189e-07     | 0.0007091192522516118   | 35       | 7        | 1        | --        | --       |
| QPS-Newton  | BROWNAL    | 200    | 0.007020235061645508   | 3      | 1.634153486887702e-08    | 0.00024357892637108606  | 45       | 4        | 0        | 0         | ----     |
| scipy_lbfgs | BROWNAL    | 200    | 0.0024347305297851562  | 3      | 1.7619918409163016e-08   | 0.0002538012048345164   | 4        | 4        | nan      | nan       | nan      |
| scipy_cg    | BROWNAL    | 200    | 0.005600929260253906   | 2      | 2.9502017002940446e-08   | 0.0003344660383509404   | 12       | 9        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROWNALE   | 200    | 0.00014090538024902344 | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --       |
| QPS-Newton  | BROWNALE   | 200    | 6.246566772460938e-05  | 0      | 0.0                      | 0.0                     | 1        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | BROWNALE   | 200    | 0.0009253025054931641  | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| scipy_cg    | BROWNALE   | 200    | 0.00038170814514160156 | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROYDN3DLS | 5000   | 0.06579113006591797    | 33     | 1.407812277072254        | 0.000950744134278203    | 131      | 35       | 1        | --        | --       |
| QPS-Newton  | BROYDN3DLS | 5000   | 0.085723876953125      | 19     | 1.6108253049062813       | 0.0005639412307409178   | 238      | 20       | 0        | 0         | ----     |
| scipy_lbfgs | BROYDN3DLS | 5000   | 0.09574007987976074    | 34     | 0.7125279260028289       | 0.0003883670829038855   | 40       | 40       | nan      | nan       | nan      |
| scipy_cg    | BROYDN3DLS | 5000   | 0.057283878326416016   | 23     | 5.670883256108654e-08    | 0.0006709753232910617   | 50       | 50       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROYDNBDLS | 5000   | 0.11313915252685547    | 41     | 2.5475465086031914e-07   | 0.0006699904388068587   | 162      | 43       | 2        | --        | --       |
| QPS-Newton  | BROYDNBDLS | 5000   | 0.31722497940063477    | 50     | 2.001206259534645e-08    | 0.0007129135112820556   | 575      | 51       | 0        | 0         | ----     |
| scipy_lbfgs | BROYDNBDLS | 5000   | 0.06284642219543457    | 22     | 6.832638193845875e-07    | 0.0009881969267761873   | 25       | 25       | nan      | nan       | nan      |
| scipy_cg    | BROYDNBDLS | 5000   | 0.14803099632263184    | 42     | 3.7029174066225126e-07   | 0.0008591518055118475   | 77       | 77       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHEBYQAD   | 100    | 10.707430839538574     | 5000   | nan                      | nan                     | 13002    | 5002     | 1000     | --        | --       |
| QPS-Newton  | CHEBYQAD   | 100    | 4.405453681945801      | 290    | 0.00871796209333916      | 0.0009030784912172599   | 3190     | 291      | 0        | 0         | ----     |
| scipy_lbfgs | CHEBYQAD   | 100    | 0.0480198860168457     | 0      | nan                      | 1.7094846556387175      | 20       | 20       | nan      | nan       | nan      |
| scipy_cg    | CHEBYQAD   | 100    | 0.2479720115661621     | 1      | nan                      | nan                     | 112      | 112      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHEBYQADNE | 100    | 0.0001499652862548828  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --       |
| QPS-Newton  | CHEBYQADNE | 100    | 6.29425048828125e-05   | 0      | 0.0                      | 0.0                     | 1        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | CHEBYQADNE | 100    | 0.0007071495056152344  | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| scipy_cg    | CHEBYQADNE | 100    | 0.0003108978271484375  | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHNROSNB   | 50     | 0.06443619728088379    | 287    | 1.3287381636304879e-08   | 0.0009529434215362609   | 1096     | 289      | 10       | --        | --       |
| QPS-Newton  | CHNROSNB   | 50     | 0.17502737045288086    | 237    | 8.049608481148754e-08    | 0.0008826496007328246   | 2592     | 238      | 0        | 0         | ----     |
| scipy_lbfgs | CHNROSNB   | 50     | 0.026218891143798828   | 200    | 1.366945064888682e-08    | 0.0008156874651054597   | 221      | 221      | nan      | nan       | nan      |
| scipy_cg    | CHNROSNB   | 50     | 0.14761734008789062    | 495    | 4.260574058357097e-08    | 0.0006918837920485109   | 730      | 730      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHNRSNBM   | 50     | 0.10691308975219727    | 493    | 3.5082057343206375e-07   | 0.0009233360452361528   | 1835     | 495      | 23       | --        | --       |
| QPS-Newton  | CHNRSNBM   | 50     | 0.24469423294067383    | 332    | 1.3721205257141557e-07   | 0.0009411238753270387   | 3630     | 333      | 0        | 0         | ----     |
| scipy_lbfgs | CHNRSNBM   | 50     | 0.03168463706970215    | 246    | 1.193474533759809e-08    | 0.0005959866232765057   | 268      | 268      | nan      | nan       | nan      |
| scipy_cg    | CHNRSNBM   | 50     | 0.14980626106262207    | 484    | 1.1049235825304014e-07   | 0.0007199241997768965   | 757      | 757      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CLPLATEA   | 4970   | 1.0033700466156006     | 310    | -0.012563665544317062    | 0.0008842404759855524   | 1238     | 312      | 1        | --        | --       |
| QPS-Newton  | CLPLATEA   | 4970   | 2.526499032974243      | 333    | -0.012573266604260508    | 0.0008248235467572919   | 3662     | 334      | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEA   | 4970   | 0.6637935638427734     | 254    | -0.01237715639049359     | 0.0009681627979033249   | 264      | 264      | nan      | nan       | nan      |
| scipy_cg    | CLPLATEA   | 4970   | 0.7640647888183594     | 232    | -0.010226048725473377    | 0.0007752643313829015   | 362      | 362      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CURLY30    | 10000  | 46.12895059585571      | 5000   | -1003162.1678101257      | 0.09828469102532564     | 20016    | 5002     | 1        | --        | --       |
| QPS-Newton  | CURLY30    | 10000  | 57.507381439208984     | 5000   | -1003147.8020548245      | 0.4194546082764026      | 59388    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY30    | 10000  | 15.20231819152832      | 5000   | -1003162.0555952445      | 0.08042052183496469     | 5153     | 5153     | nan      | nan       | nan      |
| scipy_cg    | CURLY30    | 10000  | 16.875044345855713     | 5000   | -1003157.2958364341      | 0.10714590912082267     | 7526     | 7526     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CVXBQP1    | 10000  | 2.8890879154205322     | 2220   | 1.2553640392870016e-06   | 0.0009172709284440332   | 8890     | 2222     | 1        | --        | --       |
| QPS-Newton  | CVXBQP1    | 10000  | 6.672251462936401      | 2240   | 1.1868033456303416e-06   | 0.0009893082677245077   | 23498    | 2241     | 0        | 0         | ----     |
| scipy_lbfgs | CVXBQP1    | 10000  | 2.9089879989624023     | 1821   | 6.218175388458443e-06    | 0.0008698926332704848   | 1868     | 1868     | nan      | nan       | nan      |
| scipy_cg    | CVXBQP1    | 10000  | 2.937835693359375      | 2182   | 4.685557588875944e-05    | 0.0009852559691833909   | 3313     | 3313     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLIC3    | 100002 | 0.003968954086303711   | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --       |
| QPS-Newton  | CYCLIC3    | 100002 | 0.0013282299041748047  | 0      | 0.0                      | 0.0                     | 1        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | CYCLIC3    | 100002 | 0.14046859741210938    | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| scipy_cg    | CYCLIC3    | 100002 | 0.0034415721893310547  | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLIC3LS  | 100002 | 141.481210231781       | 3696   | 0.00670191700568728      | 0.0001463175461048782   | 12800    | 3698     | 317      | --        | --       |
| QPS-Newton  | CYCLIC3LS  | 100002 | 333.78535866737366     | 5000   | 719374.0987362509        | 15075.42202054165       | 58494    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CYCLIC3LS  | 100002 | 3.1747281551361084     | 119    | 0.36459740417181197      | 0.0008035710926539029   | 144      | 144      | nan      | nan       | nan      |
| scipy_cg    | CYCLIC3LS  | 100002 | 264.094096660614       | 4624   | 0.00017020444798371336   | 0.0004591310701747643   | 10254    | 10254    | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLOOCFLS | 29996  | 68.95552492141724      | 5000   | 4144.855616927775        | 4.517634767114537       | 16924    | 5002     | 686      | --        | --       |
| QPS-Newton  | CYCLOOCFLS | 29996  | 80.8205177783966       | 5000   | 5206.230497868688        | 3.5461920364361608      | 58414    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CYCLOOCFLS | 29996  | 39.68122363090515      | 5000   | 4069.7803158077622       | 5.836348246255424       | 5860     | 5860     | nan      | nan       | nan      |
| scipy_cg    | CYCLOOCFLS | 29996  | 74.12854337692261      | 5000   | 3164.7588420283987       | 2.8643685060736974      | 8086     | 8086     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLOOCTLS | 29996  | 64.90050864219666      | 5000   | 4160.264821279193        | 3.615967213710329       | 16893    | 5002     | 693      | --        | --       |
| QPS-Newton  | CYCLOOCTLS | 29996  | 129.34351539611816     | 5000   | 5296.187949579917        | 2.42475074306139        | 58303    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CYCLOOCTLS | 29996  | 77.9397029876709       | 5000   | 4143.764267980937        | 2.747928099665711       | 5876     | 5876     | nan      | nan       | nan      |
| scipy_cg    | CYCLOOCTLS | 29996  | 40.58821368217468      | 5000   | 3161.2499317799584       | 3.9084182190160126      | 8151     | 8151     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | DEGDIAG    | 100001 | 0.020013809204101562   | 1      | 0.0                      | 0.0                     | 7        | 3        | 1        | --        | --       |
| QPS-Newton  | DEGDIAG    | 100001 | 1.1838483810424805     | 60     | 3.1427125480508706e-08   | 7.928027650353289e-07   | 677      | 61       | 0        | 0         | ----     |
| scipy_lbfgs | DEGDIAG    | 100001 | 0.16859722137451172    | 2      | 4.875405598851609e-19    | 3.1226132790607153e-12  | 6        | 6        | nan      | nan       | nan      |
| scipy_cg    | DEGDIAG    | 100001 | 0.03984713554382324    | 1      | 2.8545911667053196e-17   | 2.389377584677277e-11   | 7        | 7        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | DEGTRID    | 100001 | 0.2811150550842285     | 17     | -99999.49998899727       | 0.0008700969873829401   | 64       | 19       | 1        | --        | --       |
| QPS-Newton  | DEGTRID    | 100001 | 265.80352115631104     | 5000   | -99999.4601559207        | 0.06170226694184233     | 60223    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | DEGTRID    | 100001 | 0.4364645481109619     | 17     | -99999.49998955596       | 0.0007884135529676595   | 21       | 21       | nan      | nan       | nan      |
| scipy_cg    | DEGTRID    | 100001 | 0.27787303924560547    | 16     | -99999.49998065719       | 0.0008833181027489978   | 26       | 26       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | ARWHEAD    | 5000   | 0.012425661087036133   | 7      | 0.00012410005983798378   | 0.0007719135626205187   | 40       | 9        | 2        | --        | --       |
| QPS-Newton  | ARWHEAD    | 5000   | 0.010858535766601562   | 3      | 2.5202913576660713e-05   | 0.00043390891521385863  | 39       | 4        | 0        | 0         | ----     |
| scipy_lbfgs | ARWHEAD    | 5000   | 0.01842784881591797    | 12     | 6.459095702737727e-09    | 0.0007540852963052447   | 14       | 14       | nan      | nan       | nan      |
| scipy_cg    | ARWHEAD    | 5000   | 0.009172677993774414   | 4      | 0.0                      | 7.099563652186266e-05   | 10       | 10       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BDQRTIC    | 100    | 0.0158383846282959     | 100    | 378.76919188099464       | 0.0008767907599012589   | 403      | 102      | 2        | --        | --       |
| QPS-Newton  | BDQRTIC    | 100    | 0.02805614471435547    | 66     | 378.7691919634773        | 0.0009233008767495221   | 733      | 67       | 0        | 0         | ----     |
| scipy_lbfgs | BDQRTIC    | 100    | 0.0036640167236328125  | 37     | 378.7691918359752        | 0.0008471415135242466   | 41       | 41       | nan      | nan       | nan      |
| scipy_cg    | BDQRTIC    | 100    | 0.013429641723632812   | 59     | 378.7691919882652        | 0.0008111731135516109   | 117      | 117      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROYDN7D   | 5000   | 12.04722809791565      | 5000   | 1026.0218840951609       | 1.5089818770975298      | 18500    | 5002     | 236      | --        | --       |
| QPS-Newton  | BROYDN7D   | 5000   | 0.369098424911499      | 62     | 3441.3459131618124       | 0.0006411705320599204   | 717      | 63       | 0        | 0         | ----     |
| scipy_lbfgs | BROYDN7D   | 5000   | 3.382960796356201      | 1634   | 1988.601037401036        | 0.0007008963137673518   | 1675     | 1675     | nan      | nan       | nan      |
| scipy_cg    | BROYDN7D   | 5000   | 4.9330315589904785     | 1671   | 1928.2597782182363       | 0.0006466101582718875   | 2322     | 2322     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BRYBND     | 5000   | 0.11238455772399902    | 41     | 2.5475465086031914e-07   | 0.0006699904388068587   | 162      | 43       | 2        | --        | --       |
| QPS-Newton  | BRYBND     | 5000   | 0.31868863105773926    | 50     | 2.001206259534645e-08    | 0.0007129135112820556   | 575      | 51       | 0        | 0         | ----     |
| scipy_lbfgs | BRYBND     | 5000   | 0.06309962272644043    | 22     | 6.832638193845875e-07    | 0.0009881969267761873   | 25       | 25       | nan      | nan       | nan      |
| scipy_cg    | BRYBND     | 5000   | 0.14806342124938965    | 42     | 3.7029174066225126e-07   | 0.0008591518055118475   | 77       | 77       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHAINWOO   | 4000   | 0.6048662662506104     | 285    | 1.0000001230564226       | 0.0009939361762129981   | 1100     | 287      | 9        | --        | --       |
| QPS-Newton  | CHAINWOO   | 4000   | 1.2523338794708252     | 239    | 1.0000000461537728       | 0.0009757923218748619   | 2671     | 240      | 0        | 0         | ----     |
| scipy_lbfgs | CHAINWOO   | 4000   | 9.620817184448242      | 5000   | 10334.27956342311        | 13.257870554912         | 5398     | 5398     | nan      | nan       | nan      |
| scipy_cg    | CHAINWOO   | 4000   | 0.9449586868286133     | 375    | 4.572767279063827        | 0.0007532135923195293   | 645      | 645      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CLPLATEB   | 4970   | 0.016448497772216797   | 4      | -0.0001383028979968505   | 0.0008566225162469762   | 13       | 6        | 1        | --        | --       |
| QPS-Newton  | CLPLATEB   | 4970   | 0.7634727954864502     | 99     | -0.004991316347716778    | 0.0008693089477248965   | 1085     | 100      | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEB   | 4970   | 0.01774430274963379    | 2      | -0.0001261852420210387   | 0.0007400626523288994   | 5        | 5        | nan      | nan       | nan      |
| scipy_cg    | CLPLATEB   | 4970   | 0.05824112892150879    | 21     | -0.0007278920193861378   | 0.00048530050742673554  | 27       | 27       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CLPLATEC   | 4970   | 11.930093765258789     | 3633   | -0.005020671645060871    | 0.0009564483009037482   | 14539    | 3635     | 1        | --        | --       |
| QPS-Newton  | CLPLATEC   | 4970   | 26.40686345100403      | 3617   | -0.005020677401699234    | 0.0009558756202058062   | 37550    | 3618     | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEC   | 4970   | 13.26061463356018      | 5000   | -0.00401897974443495     | 0.010285066707587434    | 5132     | 5132     | nan      | nan       | nan      |
| scipy_cg    | CLPLATEC   | 4970   | 6.223661184310913      | 1876   | -0.0004573650864190589   | 0.0009964910936695924   | 2790     | 2790     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | COSINE     | 10000  | 0.07619619369506836    | 11     | -9998.99999999111        | 0.0005497765077846576   | 43       | 13       | 1        | --        | --       |
| QPS-Newton  | COSINE     | 10000  | 629.2025923728943      | 5000   | -9998.999761022045       | 947.5595176994382       | 559157   | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | COSINE     | 10000  | 0.04218602180480957    | 9      | -9998.999999997803       | 0.00013859219885436656  | 18       | 18       | nan      | nan       | nan      |
| scipy_cg    | COSINE     | 10000  | 0.03510642051696777    | 6      | -9998.999999971813       | 0.0005963734980929045   | 20       | 20       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CRAGGLVY   | 5000   | 0.14010357856750488    | 63     | 1688.215310856635        | 0.0009141563806320807   | 242      | 65       | 4        | --        | --       |
| QPS-Newton  | CRAGGLVY   | 5000   | 1.0526986122131348     | 198    | 1688.2153102768225       | 0.0008021489512338512   | 2241     | 199      | 0        | 0         | ----     |
| scipy_lbfgs | CRAGGLVY   | 5000   | 0.12484455108642578    | 60     | 1688.2153103076514       | 0.00082827266772823     | 73       | 73       | nan      | nan       | nan      |
| scipy_cg    | CRAGGLVY   | 5000   | 0.1790616512298584     | 73     | 1688.2153102796458       | 0.0009594531462873146   | 123      | 123      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CURLY10    | 10000  | 14.671284914016724     | 5000   | -1003162.6637613437      | 0.027574088269759357    | 19998    | 5002     | 1        | --        | --       |
| QPS-Newton  | CURLY10    | 10000  | 23.00197958946228      | 5000   | -1003157.4317443249      | 0.08883570160726362     | 60844    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY10    | 10000  | 9.828755378723145      | 5000   | -1003162.6317177769      | 0.02669290314410762     | 5154     | 5154     | nan      | nan       | nan      |
| scipy_cg    | CURLY10    | 10000  | 9.252755403518677      | 5000   | -1003161.822126508       | 0.01812754644101866     | 7578     | 7578     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CURLY20    | 10000  | 23.825681447982788     | 5000   | -1001834.0623971117      | 0.0796875654812924      | 19985    | 5002     | 3        | --        | --       |
| QPS-Newton  | CURLY20    | 10000  | 53.97294020652771      | 5000   | -1003152.0852073701      | 0.24456629199841284     | 59957    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY20    | 10000  | 19.663994312286377     | 5000   | -1003162.2728929527      | 0.07618211283969285     | 5124     | 5124     | nan      | nan       | nan      |
| scipy_cg    | CURLY20    | 10000  | 23.05906581878662      | 5000   | -1003159.841599159       | 0.11728644124408351     | 7544     | 7544     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | DEGTRID2   | 100001 | 0.5829102993011475     | 17     | -99999.49998899727       | 0.0008700969873829401   | 64       | 19       | 1        | --        | --       |
| QPS-Newton  | DEGTRID2   | 100001 | 291.2824857234955      | 5000   | -99999.4601559207        | 0.06170226694184233     | 60223    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | DEGTRID2   | 100001 | 0.4297451972961426     | 17     | -99999.49998955596       | 0.0007884135529676595   | 21       | 21       | nan      | nan       | nan      |
| scipy_cg    | DEGTRID2   | 100001 | 0.28660130500793457    | 16     | -99999.49998065719       | 0.0008833181027489978   | 26       | 26       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
