| Algorithm   | prob      | n     | t                     | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| scipy_lbfgs | COSINE    | 10000 | 0.10844731330871582   | 9      | -9998.999999997803      | 0.00013859219885436656 | 18       | 18       | nan      | nan       | nan      |
| scipy_cg    | COSINE    | 10000 | 0.06985640525817871   | 6      | -9998.999999971813      | 0.0005963734980929045  | 20       | 20       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | CRAGGLVY  | 5000  | 0.2633943557739258    | 63     | 1688.215310856635       | 0.0009141563806320807  | 242      | 65       | 4        | --        | --       |
| QPS-Newton  | CRAGGLVY  | 5000  | 0.28783106803894043   | 60     | 1688.2153100890348      | 0.0008498950855358664  | 299      | 61       | 0        | 0         | ----     |
| scipy_lbfgs | CRAGGLVY  | 5000  | 0.22905850410461426   | 60     | 1688.2153103076514      | 0.00082827266772823    | 73       | 73       | nan      | nan       | nan      |
| scipy_cg    | CRAGGLVY  | 5000  | 0.3454723358154297    | 73     | 1688.2153102796458      | 0.0009594531462873146  | 123      | 123      | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | CURLY10   | 10000 | 18.828588247299194    | 5000   | -1003162.6637613437     | 0.027574088269759357   | 19998    | 5002     | 1        | --        | --       |
| QPS-Newton  | CURLY10   | 10000 | 19.066988945007324    | 5000   | -1003162.6630783606     | 0.02388267564763835    | 25020    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY10   | 10000 | 13.5666344165802      | 5000   | -1003162.6317177769     | 0.02669290314410762    | 5154     | 5154     | nan      | nan       | nan      |
| scipy_cg    | CURLY10   | 10000 | 12.684663534164429    | 5000   | -1003161.822126508      | 0.01812754644101866    | 7578     | 7578     | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | CURLY20   | 10000 | 21.208965301513672    | 5000   | -1001834.0623971117     | 0.0796875654812924     | 19985    | 5002     | 3        | --        | --       |
| QPS-Newton  | CURLY20   | 10000 | 26.33980393409729     | 5000   | -1003162.4187356897     | 0.08529776956825474    | 25022    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY20   | 10000 | 20.216342449188232    | 5000   | -1003162.2728929527     | 0.07618211283969285    | 5124     | 5124     | nan      | nan       | nan      |
| scipy_cg    | CURLY20   | 10000 | 47.21253848075867     | 5000   | -1003159.841599159      | 0.11728644124408351    | 7544     | 7544     | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANA1 | 3000  | 0.017433643341064453  | 6      | 1.000000000349865       | 8.237982425239579e-07  | 22       | 8        | 1        | --        | --       |
| QPS-Newton  | DIXMAANA1 | 3000  | 0.008689165115356445  | 6      | 1.0003500446249158      | 0.0009739357955167032  | 29       | 7        | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANA1 | 3000  | 0.01783132553100586   | 9      | 1.0002602369299431      | 0.0008019704517380876  | 11       | 11       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANA1 | 3000  | 0.006279468536376953  | 3      | 1.000063811182253       | 0.0005040157530619635  | 9        | 9        | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANB  | 3000  | 0.00740361213684082   | 5      | 1.0000000514996978      | 5.310586758094984e-05  | 19       | 7        | 1        | --        | --       |
| QPS-Newton  | DIXMAANB  | 3000  | 0.013121604919433594  | 7      | 1.0000000016513682      | 5.3546536156560574e-05 | 34       | 8        | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANB  | 3000  | 0.016021728515625     | 9      | 1.0000100938776726      | 0.0006158030962490976  | 11       | 11       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANB  | 3000  | 0.014798402786254883  | 4      | 1.000000058918983       | 0.00028021629338837757 | 11       | 11       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANC  | 3000  | 0.008054018020629883  | 5      | 1.0000001632758875      | 0.00045666875639049307 | 20       | 7        | 1        | --        | --       |
| QPS-Newton  | DIXMAANC  | 3000  | 0.015195131301879883  | 8      | 1.0000000313043187      | 0.00017881290212744608 | 39       | 9        | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANC  | 3000  | 0.019835948944091797  | 11     | 1.0000001567050585      | 8.299074456518169e-05  | 13       | 13       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANC  | 3000  | 0.013211250305175781  | 5      | 1.000000112020321       | 7.593038373145813e-05  | 13       | 13       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAAND  | 3000  | 0.009479045867919922  | 6      | 1.0000000002411658      | 5.4139093309941e-06    | 25       | 8        | 1        | --        | --       |
| QPS-Newton  | DIXMAAND  | 3000  | 0.016599655151367188  | 9      | 1.0000001718630667      | 0.0003162542217119978  | 44       | 10       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAAND  | 3000  | 0.020002126693725586  | 12     | 1.0000063122524319      | 0.0007019886026335744  | 14       | 14       | nan      | nan       | nan      |
| scipy_cg    | DIXMAAND  | 3000  | 0.013242721557617188  | 6      | 1.000000002304957       | 2.4030063860155196e-05 | 13       | 13       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANE1 | 3000  | 0.04438447952270508   | 42     | 1.0014740907590567      | 0.0009712552907066742  | 166      | 44       | 1        | --        | --       |
| QPS-Newton  | DIXMAANE1 | 3000  | 0.09269142150878906   | 68     | 1.0007435012509562      | 0.000988423369899262   | 339      | 69       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANE1 | 3000  | 0.08092832565307617   | 76     | 1.001214354221325       | 0.00087420754578069    | 81       | 81       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANE1 | 3000  | 0.10514140129089355   | 80     | 1.000293637595271       | 0.0004664158849671367  | 140      | 140      | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANF  | 3000  | 0.04166555404663086   | 28     | 1.000540707686667       | 0.0009833640039444934  | 111      | 30       | 1        | --        | --       |
| QPS-Newton  | DIXMAANF  | 3000  | 0.047133445739746094  | 25     | 1.0012204108898664      | 0.0009557512432317106  | 124      | 26       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANF  | 3000  | 0.06417393684387207   | 46     | 1.0008362980165506      | 0.0009272754546801426  | 49       | 49       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANF  | 3000  | 0.0433046817779541    | 25     | 1.001153249540459       | 0.0007719445107723447  | 42       | 42       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANG  | 3000  | 0.10554361343383789   | 72     | 1.0598957783575873      | 0.0008200884176070478  | 287      | 74       | 1        | --        | --       |
| QPS-Newton  | DIXMAANG  | 3000  | 0.054056406021118164  | 29     | 1.0008358852853478      | 0.0009235809295001943  | 144      | 30       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANG  | 3000  | 0.0674598217010498    | 50     | 1.0006127595851422      | 0.0007388053284066293  | 52       | 52       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANG  | 3000  | 0.03865313529968262   | 25     | 1.0009325862304033      | 0.0007642825009982416  | 38       | 38       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANH  | 3000  | 0.0365452766418457    | 24     | 1.0005070363747353      | 0.0009625107827665684  | 97       | 26       | 1        | --        | --       |
| QPS-Newton  | DIXMAANH  | 3000  | 0.05279803276062012   | 28     | 1.0007527567488046      | 0.0008327473333073655  | 139      | 29       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANH  | 3000  | 0.061312198638916016  | 43     | 1.0009662717496823      | 0.000965907372410018   | 46       | 46       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANH  | 3000  | 0.02989482879638672   | 18     | 1.001578384420667       | 0.0009272359862568688  | 28       | 28       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANI1 | 3000  | 0.10102200508117676   | 95     | 1.0014202516226254      | 0.0009808152912589491  | 378      | 97       | 1        | --        | --       |
| QPS-Newton  | DIXMAANI1 | 3000  | 0.1205592155456543    | 89     | 1.0112125597511232      | 0.0009799300936428033  | 444      | 90       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANI1 | 3000  | 0.13224530220031738   | 96     | 1.0112623115655477      | 0.0009108862214588409  | 100      | 100      | nan      | nan       | nan      |
| scipy_cg    | DIXMAANI1 | 3000  | 0.1000981330871582    | 77     | 1.0104265594466304      | 0.000815833824496978   | 135      | 135      | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANJ  | 3000  | 0.3190767765045166    | 212    | 1.1651916296166596      | 0.0008633682495332121  | 832      | 214      | 3        | --        | --       |
| QPS-Newton  | DIXMAANJ  | 3000  | 0.06327390670776367   | 33     | 1.0007804532077769      | 0.0009993417185868287  | 164      | 34       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANJ  | 3000  | 0.05789780616760254   | 38     | 1.0006464740166374      | 0.0005320639521335826  | 42       | 42       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANJ  | 3000  | 0.05433511734008789   | 33     | 1.0014642794451045      | 0.0006161885911834703  | 53       | 53       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANK  | 3000  | 0.2530202865600586    | 176    | 1.5150884371763653      | 0.0004379292391640308  | 641      | 178      | 10       | --        | --       |
| QPS-Newton  | DIXMAANK  | 3000  | 0.06552815437316895   | 34     | 1.0004312668256827      | 0.0009150291304773398  | 169      | 35       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANK  | 3000  | 0.04606795310974121   | 30     | 1.0015342519077375      | 0.0006470894806855595  | 33       | 33       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANK  | 3000  | 0.0406951904296875    | 24     | 1.0029447279098167      | 0.0007436646636363375  | 39       | 39       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANL  | 3000  | 0.23240041732788086   | 179    | 2.6137799399643398      | 0.0008318016185926837  | 565      | 181      | 23       | --        | --       |
| QPS-Newton  | DIXMAANL  | 3000  | 0.06319761276245117   | 33     | 1.000285301407107       | 0.0009669313102857537  | 164      | 34       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANL  | 3000  | 0.0543673038482666    | 37     | 1.0002975743671665      | 0.0008299733435082703  | 40       | 40       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANL  | 3000  | 0.03331589698791504   | 21     | 1.0026344361729271      | 0.0008139909590357533  | 33       | 33       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANM1 | 3000  | 0.16068601608276367   | 152    | 1.0019128105393518      | 0.000964445591905549   | 605      | 154      | 1        | --        | --       |
| QPS-Newton  | DIXMAANM1 | 3000  | 0.20264863967895508   | 149    | 1.002000113381299       | 0.0009752403740358283  | 744      | 150      | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANM1 | 3000  | 0.09894967079162598   | 95     | 1.0103517626035619      | 0.0008297833459288146  | 100      | 100      | nan      | nan       | nan      |
| scipy_cg    | DIXMAANM1 | 3000  | 0.13192248344421387   | 104    | 1.0087088710221925      | 0.0007755623873995157  | 176      | 176      | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANN  | 3000  | 0.06053590774536133   | 43     | 1.003651989631816       | 0.0009449578329345301  | 170      | 45       | 1        | --        | --       |
| QPS-Newton  | DIXMAANN  | 3000  | 0.11715078353881836   | 63     | 1.0008023660743743      | 0.0009716548417610202  | 314      | 64       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANN  | 3000  | 0.06234574317932129   | 46     | 1.0030454717733681      | 0.0008306800247338933  | 48       | 48       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANN  | 3000  | 0.07759523391723633   | 45     | 1.0052091228452855      | 0.0009832427107214603  | 78       | 78       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANO  | 3000  | 0.06017661094665527   | 42     | 1.0029852217352546      | 0.0009167043787490074  | 167      | 44       | 1        | --        | --       |
| QPS-Newton  | DIXMAANO  | 3000  | 0.10545468330383301   | 59     | 1.000647593015781       | 0.0009469626321042493  | 294      | 60       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANO  | 3000  | 0.07335615158081055   | 56     | 1.0008916345169103      | 0.0007650052140577295  | 60       | 60       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANO  | 3000  | 0.08319783210754395   | 51     | 1.0026122711366723      | 0.0007783483326939065  | 81       | 81       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXMAANP  | 3000  | 0.058222293853759766  | 39     | 1.002552889912213       | 0.00094460516457482    | 156      | 41       | 1        | --        | --       |
| QPS-Newton  | DIXMAANP  | 3000  | 0.1027076244354248    | 54     | 1.0005588338252196      | 0.0008499108752769006  | 269      | 55       | 0        | 0         | ----     |
| scipy_lbfgs | DIXMAANP  | 3000  | 0.05980062484741211   | 43     | 1.0019437328393535      | 0.0008614896694746228  | 46       | 46       | nan      | nan       | nan      |
| scipy_cg    | DIXMAANP  | 3000  | 0.08175468444824219   | 47     | 1.0021920892789629      | 0.0008029958311002597  | 79       | 79       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DIXON3DQ  | 10000 | 35.36427903175354     | 3996   | 0.0010007508647565631   | 0.000999495276163609   | 15980    | 3998     | 1        | --        | --       |
| QPS-Newton  | DIXON3DQ  | 10000 | 22.723020553588867    | 3999   | 0.001000000093703158    | 0.0009996252814561402  | 19994    | 4000     | 0        | 0         | ----     |
| scipy_lbfgs | DIXON3DQ  | 10000 | 3.546034574508667     | 488    | 0.009092293535793225    | 0.000994815110127334   | 501      | 501      | nan      | nan       | nan      |
| scipy_cg    | DIXON3DQ  | 10000 | 1.8228907585144043    | 335    | 0.025846347885342926    | 0.0009048921976634317  | 495      | 495      | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DQDRTIC   | 5000  | 0.02313375473022461   | 8      | 1.0723307468142453e-10  | 0.0002067847202652823  | 35       | 10       | 1        | --        | --       |
| QPS-Newton  | DQDRTIC   | 5000  | 0.035927772521972656  | 8      | 4.714601221836437e-09   | 0.00013632154929768073 | 39       | 9        | 0        | 0         | ----     |
| scipy_lbfgs | DQDRTIC   | 5000  | 0.03403329849243164   | 10     | 5.556015594962796e-09   | 0.0007594065775058884  | 17       | 17       | nan      | nan       | nan      |
| scipy_cg    | DQDRTIC   | 5000  | 0.02114248275756836   | 5      | 9.296348339871013e-21   | 1.4754930333094052e-09 | 15       | 15       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | DQRTIC    | 5000  | 4.323292016983032     | 4955   | 0.023010468691667754    | 0.000785010314360175   | 12912    | 4957     | 989      | --        | --       |
| QPS-Newton  | DQRTIC    | 5000  | 0.05392885208129883   | 30     | 0.061332151377207204    | 0.0008301170339384497  | 199      | 31       | 0        | 0         | ----     |
| scipy_lbfgs | DQRTIC    | 5000  | 0.061187744140625     | 41     | 0.010983164157575604    | 0.0005438829755358039  | 49       | 49       | nan      | nan       | nan      |
| scipy_cg    | DQRTIC    | 5000  | 0.03860116004943848   | 15     | 0.007914195052414294    | 0.00029626844607742373 | 55       | 50       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | EDENSCH   | 2000  | 0.027718305587768555  | 22     | 12003.284592030175      | 0.0002918273567107388  | 84       | 24       | 2        | --        | --       |
| QPS-Newton  | EDENSCH   | 2000  | 0.032726287841796875  | 20     | 12003.284592138076      | 0.0008580312123958045  | 99       | 21       | 0        | 0         | ----     |
| scipy_lbfgs | EDENSCH   | 2000  | 0.03112506866455078   | 25     | 12003.284592175378      | 0.0007670288990264673  | 30       | 30       | nan      | nan       | nan      |
| scipy_cg    | EDENSCH   | 2000  | 0.03481745719909668   | 17     | 12003.284592119724      | 0.0007584877509092536  | 40       | 40       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | ENGVAL1   | 5000  | 0.04224562644958496   | 14     | 5548.66841963142        | 0.0008577055549803948  | 62       | 16       | 1        | --        | --       |
| QPS-Newton  | ENGVAL1   | 5000  | 0.047104835510253906  | 16     | 5548.668419624609       | 0.0007832640008325167  | 79       | 17       | 0        | 0         | ----     |
| scipy_lbfgs | ENGVAL1   | 5000  | 0.040525197982788086  | 15     | 5548.668419476293       | 0.0005993330316802492  | 17       | 17       | nan      | nan       | nan      |
| scipy_cg    | ENGVAL1   | 5000  | 0.04378485679626465   | 12     | 5548.668419596338       | 0.0007544165683219194  | 33       | 30       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | EXTROSNB  | 1000  | 0.010543107986450195  | 25     | 3.1503679442457527e-09  | 0.0008787885457254007  | 104      | 27       | 1        | --        | --       |
| QPS-Newton  | EXTROSNB  | 1000  | 0.20466279983520508   | 319    | 0.0003328139166524926   | 0.000756194291963312   | 1611     | 320      | 0        | 0         | ----     |
| scipy_lbfgs | EXTROSNB  | 1000  | 0.16729164123535156   | 359    | 6.3569367481148415e-06  | 0.0009137371594701573  | 490      | 490      | nan      | nan       | nan      |
| scipy_cg    | EXTROSNB  | 1000  | 0.02277088165283203   | 32     | 3.9866088513199527      | 0.0007844549298024295  | 64       | 64       | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FLETCBV3  | 5000  | 13.76959490776062     | 5000   | -491177460082.6518      | 0.9833511450002725     | 14289    | 5002     | 817      | --        | --       |
| QPS-Newton  | FLETCBV3  | 5000  | 18.042253494262695    | 5000   | -151987925.12506354     | 0.7504324058775658     | 25007    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | FLETCBV3  | 5000  | 15.123762607574463    | 5000   | -1.2842236975398291e+17 | 11.391457099069424     | 5057     | 5057     | nan      | nan       | nan      |
| scipy_cg    | FLETCBV3  | 5000  | 195.29407691955566    | 5000   | -3.788590141488952e+16  | 8.925858281679846      | 70033    | 70033    | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FLETCHCR  | 1000  | 0.10373067855834961   | 188    | 1.751531514319043e-07   | 0.0009223327804002339  | 751      | 190      | 1        | --        | --       |
| QPS-Newton  | FLETCHCR  | 1000  | 3.477792978286743     | 4129   | 6.751023810224027e-07   | 0.000978055630331222   | 20647    | 4130     | 0        | 0         | ----     |
| scipy_lbfgs | FLETCHCR  | 1000  | 2.4472296237945557    | 4934   | 1.3147933529217775e-09  | 0.000343403295840542   | 5792     | 5792     | nan      | nan       | nan      |
| scipy_cg    | FLETCHCR  | 1000  | 3.318801164627075     | 5000   | 533.6875083513223       | 2.895574837244361      | 7515     | 7515     | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FMINSRF2  | 5625  | 0.585702657699585     | 238    | 1.0008539620807182      | 0.0009218615207003001  | 831      | 240      | 19       | --        | --       |
| QPS-Newton  | FMINSRF2  | 5625  | 0.6871285438537598    | 192    | 1.0008310276971977      | 0.0008744925058570643  | 980      | 193      | 0        | 0         | ----     |
| scipy_lbfgs | FMINSRF2  | 5625  | 0.43216776847839355   | 168    | 1.0016833500615272      | 0.0009478848967419042  | 171      | 171      | nan      | nan       | nan      |
| scipy_cg    | FMINSRF2  | 5625  | 0.5842239856719971    | 224    | 1.0026742128190882      | 0.0008564741612250083  | 302      | 302      | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FMINSURF  | 5625  | 0.5299789905548096    | 260    | 1.002667902887233       | 0.0009667730084438194  | 963      | 262      | 12       | --        | --       |
| QPS-Newton  | FMINSURF  | 5625  | 0.7345921993255615    | 229    | 1.005460574745248       | 0.0009616271047354847  | 1164     | 230      | 0        | 0         | ----     |
| scipy_lbfgs | FMINSURF  | 5625  | 0.47238588333129883   | 178    | 1.0174341010908674      | 0.000842982191596023   | 182      | 182      | nan      | nan       | nan      |
| scipy_cg    | FMINSURF  | 5625  | 0.5790534019470215    | 255    | 1.0223332095535802      | 0.0009989321021203847  | 348      | 348      | nan      | nan       | nan      |
| --          | --        | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | FREUROTH  | 5000  | 86.8900978565216      | 5000   | 608159.1890542043       | 0.00520384804842422    | 236850   | 5002     | 998      | --        | --       |
| QPS-Newton  | FREUROTH  | 5000  | 0.15267491340637207   | 48     | 608159.1890463311       | 0.0004681189938757768  | 363      | 49       | 0        | 0         | ----     |
