| Algorithm   | prob     | n     | t                     | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS         | NONCVXU2 | 5000  | 4.8213887214660645    | 3310   | 11585.001853017695      | 0.0009911117952787762  | 13239    | 3312     | 1        | 1         | --       |
| QPS-approx  | NONCVXU2 | 5000  | 5.4153218269348145    | 3553   | 11584.901330071443      | 0.0009647984586758085  | 14204    | 3555     | 2        | 2         | --       |
| scipy_lbfgs | NONCVXU2 | 5000  | 4.265148162841797     | 3270   | 11586.24782930442       | 0.0009160522169424645  | 3374     | 3374     | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | NONCVXUN | 5000  | 7.4068357944488525    | 5000   | 11604.094440749952      | 0.011028241130174088   | 19999    | 5002     | 1        | 1         | --       |
| QPS-approx  | NONCVXUN | 5000  | 7.759097337722778     | 5000   | 11609.315284289285      | 0.014814609906312448   | 19999    | 5002     | 1        | 2         | --       |
| scipy_lbfgs | NONCVXUN | 5000  | 6.414752006530762     | 5000   | 11596.193479379444      | 0.0038861548178803496  | 5138     | 5138     | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | NONDIA   | 5000  | 0.009513139724731445  | 5      | 0.0002574467285153788   | 0.00025646194135531264 | 34       | 7        | 1        | 1         | --       |
| QPS-approx  | NONDIA   | 5000  | 0.014945745468139648  | 5      | 0.0002574467285153788   | 0.00025646194135531264 | 34       | 7        | 1        | 2         | --       |
| scipy_lbfgs | NONDIA   | 5000  | 0.008931159973144531  | 4      | 0.000257072072567898    | 0.0002565602365223185  | 5        | 5        | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | NONDQUAR | 5000  | 0.07999396324157715   | 158    | 0.0006108782960894973   | 0.0005875509091762944  | 574      | 160      | 12       | 15        | --       |
| QPS-approx  | NONDQUAR | 5000  | 0.12456274032592773   | 212    | 0.0003175187328848752   | 0.0007989971646358227  | 767      | 214      | 14       | 27        | --       |
| scipy_lbfgs | NONDQUAR | 5000  | 0.06458067893981934   | 103    | 0.0003447131496713416   | 0.0009792364351192703  | 118      | 118      | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | POWELLSG | 5000  | 0.026409626007080078  | 55     | 0.0042588291486403175   | 0.0005971082795772615  | 196      | 57       | 5        | 10        | --       |
| QPS-approx  | POWELLSG | 5000  | 0.013974666595458984  | 24     | 0.000550921165828843    | 0.0008550515853088684  | 92       | 26       | 2        | 11        | --       |
| scipy_lbfgs | POWELLSG | 5000  | 0.019156217575073242  | 26     | 0.0005741271381377297   | 0.00024188094345809567 | 28       | 28       | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | POWER    | 10000 | 0.20858168601989746   | 296    | 1.974696577456781e-05   | 0.000968005491534262   | 1099     | 298      | 14       | 12        | --       |
| QPS-approx  | POWER    | 10000 | 0.4385871887207031    | 677    | 1.4351686762287928e-05  | 0.0009295561526749118  | 2171     | 679      | 116      | 136       | --       |
| scipy_lbfgs | POWER    | 10000 | 0.3447744846343994    | 306    | 1.755322367206249e-05   | 0.0009602771666203295  | 312      | 312      | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | SCHMVETT | 5000  | 0.05743741989135742   | 23     | -14993.999999780712     | 0.0008632177145745221  | 91       | 25       | 1        | 2         | --       |
| QPS-approx  | SCHMVETT | 5000  | 0.05556488037109375   | 26     | -14993.99999972711      | 0.0006955094136860648  | 89       | 28       | 3        | 4         | --       |
| scipy_lbfgs | SCHMVETT | 5000  | 0.06003737449645996   | 27     | -14993.999999691874     | 0.0006474967242927541  | 29       | 29       | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | SROSENBR | 5000  | 0.005989789962768555  | 9      | 0.0010289009811547283   | 0.0004657014591069597  | 39       | 11       | 2        | 2         | --       |
| QPS-approx  | SROSENBR | 5000  | 0.00550079345703125   | 8      | 1.2066977963662105e-06  | 3.8975456950751663e-05 | 37       | 10       | 1        | 3         | --       |
| scipy_lbfgs | SROSENBR | 5000  | 0.013155221939086914  | 16     | 7.5294213231517e-08     | 0.00011995145637503358 | 17       | 17       | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | TOINTGSS | 5000  | 0.0033905506134033203 | 1      | 10.002000799679799      | 9.836762893637634e-41  | 8        | 3        | 1        | 1         | --       |
| QPS-approx  | TOINTGSS | 5000  | 0.0033075809478759766 | 1      | 10.002000799679799      | 9.836762893637634e-41  | 8        | 3        | 1        | 2         | --       |
| scipy_lbfgs | TOINTGSS | 5000  | 0.020446300506591797  | 13     | 10.002000819760791      | 0.00036409233624914745 | 17       | 17       | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | TQUARTIC | 5000  | 0.0036132335662841797 | 4      | 0.8061298532482215      | 0.00034385153941822547 | 21       | 6        | 1        | 1         | --       |
| QPS-approx  | TQUARTIC | 5000  | 0.003170013427734375  | 4      | 0.8061298532482215      | 0.00034385153941822547 | 21       | 6        | 1        | 2         | --       |
| scipy_lbfgs | TQUARTIC | 5000  | 0.02978968620300293   | 18     | 9.287916825155968e-14   | 3.9781168379201e-05    | 26       | 26       | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | VAREIGVL | 5000  | 0.062399864196777344  | 35     | 3.1758222682352636e-05  | 0.000957260677467303   | 142      | 37       | 1        | 1         | --       |
| QPS-approx  | VAREIGVL | 5000  | 0.06599664688110352   | 36     | 2.9741626149867587e-05  | 0.0007503815580997421  | 146      | 38       | 1        | 3         | --       |
| scipy_lbfgs | VAREIGVL | 5000  | 0.03197956085205078   | 15     | 1.1179171984831248e-07  | 0.0008711729437351207  | 19       | 19       | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
| QPS         | WOODS    | 4000  | 0.05240201950073242   | 93     | 0.00020644694793562162  | 0.0005151268371883847  | 319      | 95       | 11       | 13        | --       |
| QPS-approx  | WOODS    | 4000  | 0.070587158203125     | 119    | 7.091299480743886e-05   | 0.0005034297579947777  | 421      | 121      | 11       | 49        | --       |
| scipy_lbfgs | WOODS    | 4000  | 0.06438565254211426   | 87     | 7.413561111786834e-07   | 0.0005075764273555605  | 116      | 116      | nan      | nan       | nan      |
| --          | --       | --    | --                    | --     | --                      | --                     | --       | --       | --       | --        | --       |
