| Algorithm      | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax                  |
| scipy_lbfgs    | BROWNALE   | 200    | 0.000431060791015625   | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan                     |
| scipy_cg       | BROWNALE   | 200    | 0.00017642974853515625 | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | BROYDN3DLS | 5000   | 0.032663822174072266   | 33     | 1.407812277072254        | 0.000950744134278203    | 131      | 35       | 1        | --        | --                      |
| QPS-approx     | BROYDN3DLS | 5000   | 0.022021770477294922   | 19     | 6.71767507690919e-08     | 0.0008106453529953271   | 97       | 21       | 0        | --        | --                      |
| QPS-matteo-box | BROYDN3DLS | 5000   | 0.03373980522155762    | 33     | 1.407812277072254        | 0.000950744134278203    | 131      | 35       | 1        | 0         | 0.43051861105676065     |
| QPS-roma-box   | BROYDN3DLS | 5000   | 0.023021936416625977   | 19     | 6.71767507690919e-08     | 0.0008106453529953271   | 97       | 21       | 0        | 0         | 0.10532018522999263     |
| scipy_lbfgs    | BROYDN3DLS | 5000   | 0.039714813232421875   | 34     | 0.7125279260028289       | 0.0003883670829038855   | 40       | 40       | nan      | nan       | nan                     |
| scipy_cg       | BROYDN3DLS | 5000   | 0.03347897529602051    | 23     | 5.670883256108654e-08    | 0.0006709753232910617   | 50       | 50       | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | BROYDNBDLS | 5000   | 0.06547975540161133    | 41     | 2.5475465086031914e-07   | 0.0006699904388068587   | 162      | 43       | 2        | --        | --                      |
| QPS-approx     | BROYDNBDLS | 5000   | 0.10927557945251465    | 60     | 2.0915520958809975e-08   | 0.0008829273242626873   | 302      | 62       | 0        | --        | --                      |
| QPS-matteo-box | BROYDNBDLS | 5000   | 0.07668209075927734    | 40     | 1.1809652557087834e-07   | 0.0008204947286643497   | 174      | 51       | 1        | 0         | 0.10012226609168119     |
| QPS-roma-box   | BROYDNBDLS | 5000   | 0.11268043518066406    | 60     | 2.0915520958809975e-08   | 0.0008829273242626873   | 302      | 62       | 0        | 0         | 0.6344636973926535      |
| scipy_lbfgs    | BROYDNBDLS | 5000   | 0.03686928749084473    | 22     | 6.832638193845875e-07    | 0.0009881969267761873   | 25       | 25       | nan      | nan       | nan                     |
| scipy_cg       | BROYDNBDLS | 5000   | 0.08484935760498047    | 42     | 3.7029174066225126e-07   | 0.0008591518055118475   | 77       | 77       | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CHEBYQAD   | 100    | 5.958920001983643      | 5000   | nan                      | nan                     | 13002    | 5002     | 1000     | --        | --                      |
| QPS-approx     | CHEBYQAD   | 100    | 6.383916616439819      | 5000   | nan                      | nan                     | 14080    | 5002     | 994      | --        | --                      |
| QPS-matteo-box | CHEBYQAD   | 100    | 5.992298364639282      | 5000   | nan                      | nan                     | 13002    | 5002     | 1000     | 0         | -inf                    |
| QPS-roma-box   | CHEBYQAD   | 100    | 6.438837766647339      | 5000   | nan                      | nan                     | 14085    | 5007     | 994      | 0         | 0.7799716343439337      |
| scipy_lbfgs    | CHEBYQAD   | 100    | 0.028700828552246094   | 0      | nan                      | 1.7094846556387175      | 20       | 20       | nan      | nan       | nan                     |
| scipy_cg       | CHEBYQAD   | 100    | 0.14432048797607422    | 1      | nan                      | nan                     | 112      | 112      | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CHEBYQADNE | 100    | 6.341934204101562e-05  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --                      |
| QPS-approx     | CHEBYQADNE | 100    | 4.2438507080078125e-05 | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --                      |
| QPS-matteo-box | CHEBYQADNE | 100    | 4.124641418457031e-05  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | 0         | -inf                    |
| QPS-roma-box   | CHEBYQADNE | 100    | 4.029273986816406e-05  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | 0         | -inf                    |
| scipy_lbfgs    | CHEBYQADNE | 100    | 0.00035953521728515625 | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan                     |
| scipy_cg       | CHEBYQADNE | 100    | 0.00019478797912597656 | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CHNROSNB   | 50     | 0.03433060646057129    | 287    | 1.3287381636304879e-08   | 0.0009529434215362609   | 1096     | 289      | 10       | --        | --                      |
| QPS-approx     | CHNROSNB   | 50     | 0.032370567321777344   | 244    | 3.587380176837776e-08    | 0.0007870804242051488   | 1222     | 246      | 0        | --        | --                      |
| QPS-matteo-box | CHNROSNB   | 50     | 0.038233041763305664   | 247    | 2.8774794392994947e-08   | 0.0004892774841591443   | 1010     | 267      | 1        | 0         | 0.28265361663855737     |
| QPS-roma-box   | CHNROSNB   | 50     | 0.03635239601135254    | 244    | 3.587380176837776e-08    | 0.0007870804242051488   | 1222     | 246      | 0        | 0         | 0.29801686378725084     |
| scipy_lbfgs    | CHNROSNB   | 50     | 0.014419078826904297   | 200    | 1.366945064888682e-08    | 0.0008156874651054597   | 221      | 221      | nan      | nan       | nan                     |
| scipy_cg       | CHNROSNB   | 50     | 0.08016061782836914    | 495    | 4.260574058357097e-08    | 0.0006918837920485109   | 730      | 730      | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CHNRSNBM   | 50     | 0.05734062194824219    | 493    | 3.5082057343206375e-07   | 0.0009233360452361528   | 1835     | 495      | 23       | --        | --                      |
| QPS-approx     | CHNRSNBM   | 50     | 0.02837824821472168    | 220    | 7.474855238745853e-08    | 0.0006758034847811204   | 1091     | 222      | 1        | --        | --                      |
| QPS-matteo-box | CHNRSNBM   | 50     | 0.0644066333770752     | 395    | 6.3783695956575e-08      | 0.0005686931369111699   | 1630     | 452      | 1        | 0         | 0.3248442988445854      |
| QPS-roma-box   | CHNRSNBM   | 50     | 0.03374028205871582    | 220    | 7.474855238745853e-08    | 0.0006758034847811204   | 1102     | 233      | 1        | 0         | 0.15220181349669323     |
| scipy_lbfgs    | CHNRSNBM   | 50     | 0.017122983932495117   | 246    | 1.193474533759809e-08    | 0.0005959866232765057   | 268      | 268      | nan      | nan       | nan                     |
| scipy_cg       | CHNRSNBM   | 50     | 0.0811915397644043     | 484    | 1.1049235825304014e-07   | 0.0007199241997768965   | 757      | 757      | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CLPLATEA   | 4970   | 0.5336618423461914     | 310    | -0.012563665544317062    | 0.0008842404759855524   | 1238     | 312      | 1        | --        | --                      |
| QPS-approx     | CLPLATEA   | 4970   | 0.6578269004821777     | 329    | -0.012549006292114381    | 0.0008309094605500073   | 1639     | 331      | 1        | --        | --                      |
| QPS-matteo-box | CLPLATEA   | 4970   | 0.565065860748291      | 310    | -0.012563665544317062    | 0.0008842404759855524   | 1238     | 312      | 1        | 0         | 0.13221667735060197     |
| QPS-roma-box   | CLPLATEA   | 4970   | 0.6921005249023438     | 319    | -0.01254460405763703     | 0.0009834979654129439   | 1611     | 335      | 0        | 0         | 0.477822018592655       |
| scipy_lbfgs    | CLPLATEA   | 4970   | 0.38350605964660645    | 254    | -0.01237715639049359     | 0.0009681627979033249   | 264      | 264      | nan      | nan       | nan                     |
| scipy_cg       | CLPLATEA   | 4970   | 0.42740559577941895    | 232    | -0.010226048725473377    | 0.0007752643313829015   | 362      | 362      | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CURLY30    | 10000  | 16.4079430103302       | 5000   | -1003162.1678101257      | 0.09828469102532564     | 20016    | 5002     | 1        | --        | --                      |
| QPS-approx     | CURLY30    | 10000  | 18.438273429870605     | 5000   | -1003156.4749273565      | 0.19967740842147097     | 23805    | 5002     | 124      | --        | --                      |
| QPS-matteo-box | CURLY30    | 10000  | 16.719063997268677     | 5000   | -1003162.1678101257      | 0.09828469102532564     | 20016    | 5002     | 1        | 0         | 0.2700566950711972      |
| QPS-roma-box   | CURLY30    | 10000  | 24.36189842224121      | 5000   | -1003155.723770843       | 0.08420207856888284     | 26468    | 7707     | 139      | 0         | 0.9941977931484942      |
| scipy_lbfgs    | CURLY30    | 10000  | 14.308475971221924     | 5000   | -1003162.0555952445      | 0.08042052183496469     | 5153     | 5153     | nan      | nan       | nan                     |
| scipy_cg       | CURLY30    | 10000  | 16.024553775787354     | 5000   | -1003157.2958364341      | 0.10714590912082267     | 7526     | 7526     | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CVXBQP1    | 10000  | 2.8850595951080322     | 2220   | 1.2553640392870016e-06   | 0.0009172709284440332   | 8890     | 2222     | 1        | --        | --                      |
| QPS-approx     | CVXBQP1    | 10000  | 3.1280136108398438     | 2076   | 1.6084553288904566e-06   | 0.0009432229032020375   | 10382    | 2078     | 0        | --        | --                      |
| QPS-matteo-box | CVXBQP1    | 10000  | 3.066668748855591      | 2220   | 1.2553640392870016e-06   | 0.0009172709284440332   | 8890     | 2222     | 1        | 0         | 4.716390137319518e-06   |
| QPS-roma-box   | CVXBQP1    | 10000  | 3.2925286293029785     | 2076   | 1.6084553288904566e-06   | 0.0009432229032020375   | 10382    | 2078     | 0        | 0         | 4.929686257559377e-07   |
| scipy_lbfgs    | CVXBQP1    | 10000  | 2.860265016555786      | 1821   | 6.218175388458443e-06    | 0.0008698926332704848   | 1868     | 1868     | nan      | nan       | nan                     |
| scipy_cg       | CVXBQP1    | 10000  | 2.961456298828125      | 2182   | 4.685557588875944e-05    | 0.0009852559691833909   | 3313     | 3313     | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CYCLIC3    | 100002 | 0.0036902427673339844  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --                      |
| QPS-approx     | CYCLIC3    | 100002 | 0.002192258834838867   | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --                      |
| QPS-matteo-box | CYCLIC3    | 100002 | 0.0019927024841308594  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | 0         | -inf                    |
| QPS-roma-box   | CYCLIC3    | 100002 | 0.0020716190338134766  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | 0         | -inf                    |
| scipy_lbfgs    | CYCLIC3    | 100002 | 0.10561609268188477    | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan                     |
| scipy_cg       | CYCLIC3    | 100002 | 0.0033216476440429688  | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CYCLIC3LS  | 100002 | 76.97755837440491      | 3696   | 0.00670191700568728      | 0.0001463175461048782   | 12800    | 3698     | 317      | --        | --                      |
| QPS-approx     | CYCLIC3LS  | 100002 | 126.40940165519714     | 5000   | 1670884.36963697         | 70489.34224314672       | 22802    | 5002     | 208      | --        | --                      |
| QPS-matteo-box | CYCLIC3LS  | 100002 | 114.54053854942322     | 2994   | 0.36459674191618996      | 0.0009981175269867546   | 13830    | 6658     | 300      | 0         | 0.926805016051028       |
| QPS-roma-box   | CYCLIC3LS  | 100002 | 130.12143421173096     | 5000   | 50533955.598396555       | 680696.7832407274       | 23372    | 5145     | 162      | 0         | 0.12456266801362655     |
| scipy_lbfgs    | CYCLIC3LS  | 100002 | 3.1226909160614014     | 119    | 0.36459740417181197      | 0.0008035710926539029   | 144      | 144      | nan      | nan       | nan                     |
| scipy_cg       | CYCLIC3LS  | 100002 | 153.52585983276367     | 4624   | 0.00017020444798371336   | 0.0004591310701747643   | 10254    | 10254    | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CYCLOOCFLS | 29996  | 31.101696968078613     | 5000   | 4144.855616927775        | 4.517634767114537       | 16924    | 5002     | 686      | --        | --                      |
| QPS-approx     | CYCLOOCFLS | 29996  | 32.50141930580139      | 5000   | 4248.3500453555425       | 12.728251773316465      | 18353    | 5002     | 782      | --        | --                      |
| QPS-matteo-box | CYCLOOCFLS | 29996  | 61.06139016151428      | 5000   | 3563.664108558923        | 4.120546574217545       | 24264    | 11027    | 367      | 0         | 0.8548023707547261      |
| QPS-roma-box   | CYCLOOCFLS | 29996  | 64.02881193161011      | 5000   | 3227.9384277398017       | 3.220720035772006       | 27066    | 10935    | 435      | 0         | 0.8707315157621156      |
| scipy_lbfgs    | CYCLOOCFLS | 29996  | 38.8222553730011       | 5000   | 4069.7803158077622       | 5.836348246255424       | 5860     | 5860     | nan      | nan       | nan                     |
| scipy_cg       | CYCLOOCFLS | 29996  | 38.62808609008789      | 5000   | 3164.7588420283987       | 2.8643685060736974      | 8086     | 8086     | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | CYCLOOCTLS | 29996  | 30.911957263946533     | 5000   | 4160.264821279193        | 3.615967213710329       | 16893    | 5002     | 693      | --        | --                      |
| QPS-approx     | CYCLOOCTLS | 29996  | 32.573044300079346     | 5000   | 4161.547315004302        | 5.1199918629205055      | 18519    | 5002     | 760      | --        | --                      |
| QPS-matteo-box | CYCLOOCTLS | 29996  | 57.02963900566101      | 5000   | 3165.200335869426        | 6.794088440967771       | 23763    | 10116    | 292      | 0         | 0.8185642398715657      |
| QPS-roma-box   | CYCLOOCTLS | 29996  | 64.44639253616333      | 5000   | 3272.730797743315        | 2.4532999323139877      | 27107    | 11240    | 474      | 0         | 0.9143932614415344      |
| scipy_lbfgs    | CYCLOOCTLS | 29996  | 38.80876111984253      | 5000   | 4143.764267980937        | 2.747928099665711       | 5876     | 5876     | nan      | nan       | nan                     |
| scipy_cg       | CYCLOOCTLS | 29996  | 38.82066249847412      | 5000   | 3161.2499317799584       | 3.9084182190160126      | 8151     | 8151     | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | DEGDIAG    | 100001 | 0.017609596252441406   | 1      | 0.0                      | 0.0                     | 7        | 3        | 1        | --        | --                      |
| QPS-approx     | DEGDIAG    | 100001 | 0.01623082160949707    | 1      | 9.220708869226629e-10    | 1.3579850266509652e-07  | 7        | 3        | 0        | --        | --                      |
| QPS-matteo-box | DEGDIAG    | 100001 | 0.016402482986450195   | 1      | 0.0                      | 0.0                     | 7        | 3        | 1        | 0         | -inf                    |
| QPS-roma-box   | DEGDIAG    | 100001 | 0.016126394271850586   | 1      | 9.220708869226629e-10    | 1.3579850266509652e-07  | 7        | 3        | 0        | 0         | -inf                    |
| scipy_lbfgs    | DEGDIAG    | 100001 | 0.15454769134521484    | 2      | 4.875405598851609e-19    | 3.1226132790607153e-12  | 6        | 6        | nan      | nan       | nan                     |
| scipy_cg       | DEGDIAG    | 100001 | 0.03755688667297363    | 1      | 2.8545911667053196e-17   | 2.389377584677277e-11   | 7        | 7        | nan      | nan       | nan                     |
| --             | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --                      |
| QPS            | DEGTRID    | 100001 | 0.2718784809112549     | 17     | -99999.49998899727       | 0.0008700969873829401   | 64       | 19       | 1        | --        | --                      |
| QPS-approx     | DEGTRID    | 100001 | 0.2712743282318115     | 18     | -99999.4999727194        | 0.0004911637401736613   | 63       | 20       | 3        | --        | --                      |
| QPS-matteo-box | DEGTRID    | 100001 | 0.2721285820007324     | 17     | -99999.49998899727       | 0.0008700969873829401   | 64       | 19       | 1        | 0         | 1.4494261689151613e-05  |
