| Algorithm   | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Newton  | ARGLINC    | 200    | 0.006309986114501953   | 3      | 101.12547050806108       | 0.0005968150944681838   | 43       | 4        | 0        | 0         | ----     |
| scipy_lbfgs | ARGLINC    | 200    | 0.0026445388793945312  | 3      | 101.12547051028184       | 0.0007851018017390743   | 5        | 5        | nan      | nan       | nan      |
| scipy_cg    | ARGLINC    | 200    | 0.005732297897338867   | 3      | 101.12547050887085       | 0.0005857261567143723   | 12       | 12       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | ARGTRIGLS  | 200    | 0.22762703895568848    | 321    | 5.080355998066144e-10    | 0.0007316255874838965   | 1294     | 323      | 1        | --        | --       |
| QPS-Newton  | ARGTRIGLS  | 200    | 0.2664928436279297     | 318    | 5.629866416039901e-10    | 0.0007650541125483928   | 1589     | 319      | 0        | 0         | ----     |
| scipy_lbfgs | ARGTRIGLS  | 200    | 0.2541029453277588     | 447    | 4.339614090088769e-08    | 0.0009929626527197105   | 460      | 460      | nan      | nan       | nan      |
| scipy_cg    | ARGTRIGLS  | 200    | 0.8615062236785889     | 970    | 1.0103427466216911e-07   | 0.0006348756218849921   | 1472     | 1472     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BDEXP      | 5000   | 0.01237177848815918    | 7      | 0.12447089364425656      | 0.00031802504607511464  | 23       | 9        | 1        | --        | --       |
| QPS-Newton  | BDEXP      | 5000   | 0.014116287231445312   | 6      | 0.13925510509718647      | 0.0003258576025561351   | 29       | 7        | 0        | 0         | ----     |
| scipy_lbfgs | BDEXP      | 5000   | 0.024450302124023438   | 9      | 0.3509771884672362       | 0.0008113657703203593   | 11       | 11       | nan      | nan       | nan      |
| scipy_cg    | BDEXP      | 5000   | 0.013862371444702148   | 3      | 0.22091352503048564      | 0.0006528444867541963   | 11       | 11       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BOX        | 10000  | 0.11193275451660156    | 14     | -1864.5379264877427      | 0.0006488359128264953   | 88       | 16       | 2        | --        | --       |
| QPS-Newton  | BOX        | 10000  | 0.035326480865478516   | 5      | -1864.5379265549846      | 7.193518508863406e-05   | 26       | 6        | 0        | 0         | ----     |
| scipy_lbfgs | BOX        | 10000  | 0.05928325653076172    | 9      | -1864.5379265531467      | 0.000816277283837763    | 11       | 11       | nan      | nan       | nan      |
| scipy_cg    | BOX        | 10000  | 0.0793616771697998     | 8      | -1864.5379264343999      | 8.625792894789708e-06   | 29       | 19       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BOXPOWER   | 10     | 0.003966569900512695   | 28     | 0.00017920133674181155   | 0.0006274494027551647   | 93       | 30       | 4        | --        | --       |
| QPS-Newton  | BOXPOWER   | 10     | 0.0031518936157226562  | 11     | 1.8983976384594724e-05   | 0.0009873315159995783   | 54       | 12       | 0        | 0         | ----     |
| scipy_lbfgs | BOXPOWER   | 10     | 0.002025127410888672   | 18     | 7.084591106709397e-06    | 0.0009876437186593736   | 21       | 21       | nan      | nan       | nan      |
| scipy_cg    | BOXPOWER   | 10     | 0.007738351821899414   | 24     | 1.2500836668100173e-06   | 0.00033128838427684115  | 56       | 56       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BRATU1D    | 5001   | 9.21699571609497       | 5000   | nan                      | nan                     | 13002    | 5002     | 1000     | --        | --       |
| QPS-Newton  | BRATU1D    | 5001   | 0.0020983219146728516  | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | BRATU1D    | 5001   | 10.068320512771606     | 5000   | 20708.922532274657       | 32.65796602386399       | 5129     | 5129     | nan      | nan       | nan      |
| scipy_cg    | BRATU1D    | 5001   | 12.494430780410767     | 5000   | 236622.90154208837       | 17.695838404702954      | 7564     | 7564     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROWNAL    | 200    | 0.0034182071685791016  | 5      | 1.26968771350189e-07     | 0.0007091192522516118   | 35       | 7        | 1        | --        | --       |
| QPS-Newton  | BROWNAL    | 200    | 0.0017681121826171875  | 3      | 1.4730540875541343e-09   | 1.4553042773091107e-06  | 15       | 4        | 0        | 0         | ----     |
| scipy_lbfgs | BROWNAL    | 200    | 0.0014772415161132812  | 3      | 1.7619918409163016e-08   | 0.0002538012048345164   | 4        | 4        | nan      | nan       | nan      |
| scipy_cg    | BROWNAL    | 200    | 0.003236532211303711   | 2      | 2.9502017002940446e-08   | 0.0003344660383509404   | 12       | 9        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROWNALE   | 200    | 8.177757263183594e-05  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --       |
| QPS-Newton  | BROWNALE   | 200    | 3.552436828613281e-05  | 0      | 0.0                      | 0.0                     | 1        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | BROWNALE   | 200    | 0.0005240440368652344  | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| scipy_cg    | BROWNALE   | 200    | 0.00018668174743652344 | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROYDN3DLS | 5000   | 0.0335690975189209     | 33     | 1.407812277072254        | 0.000950744134278203    | 131      | 35       | 1        | --        | --       |
| QPS-Newton  | BROYDN3DLS | 5000   | 0.023090839385986328   | 19     | 7.453290229299497e-08    | 0.0008617864846867379   | 94       | 20       | 0        | 0         | ----     |
| scipy_lbfgs | BROYDN3DLS | 5000   | 0.06155109405517578    | 34     | 0.7125279260028289       | 0.0003883670829038855   | 40       | 40       | nan      | nan       | nan      |
| scipy_cg    | BROYDN3DLS | 5000   | 0.03317141532897949    | 23     | 5.670883256108654e-08    | 0.0006709753232910617   | 50       | 50       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROYDNBDLS | 5000   | 0.06601643562316895    | 41     | 2.5475465086031914e-07   | 0.0006699904388068587   | 162      | 43       | 2        | --        | --       |
| QPS-Newton  | BROYDNBDLS | 5000   | 0.12522625923156738    | 65     | 2.600647652915587e-08    | 0.000947232063268283    | 324      | 66       | 0        | 0         | ----     |
| scipy_lbfgs | BROYDNBDLS | 5000   | 0.03761792182922363    | 22     | 6.832638193845875e-07    | 0.0009881969267761873   | 25       | 25       | nan      | nan       | nan      |
| scipy_cg    | BROYDNBDLS | 5000   | 0.08661818504333496    | 42     | 3.7029174066225126e-07   | 0.0008591518055118475   | 77       | 77       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHEBYQAD   | 100    | 6.224364280700684      | 5000   | nan                      | nan                     | 13002    | 5002     | 1000     | --        | --       |
| QPS-Newton  | CHEBYQAD   | 100    | 1.5205209255218506     | 274    | 0.008719978335036562     | 0.0009605641629103854   | 1379     | 275      | 0        | 0         | ----     |
| scipy_lbfgs | CHEBYQAD   | 100    | 0.030302047729492188   | 0      | nan                      | 1.7094846556387175      | 20       | 20       | nan      | nan       | nan      |
| scipy_cg    | CHEBYQAD   | 100    | 0.15114307403564453    | 1      | nan                      | nan                     | 112      | 112      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHEBYQADNE | 100    | 9.226799011230469e-05  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --       |
| QPS-Newton  | CHEBYQADNE | 100    | 4.076957702636719e-05  | 0      | 0.0                      | 0.0                     | 1        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | CHEBYQADNE | 100    | 0.00044035911560058594 | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| scipy_cg    | CHEBYQADNE | 100    | 0.0001823902130126953  | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHNROSNB   | 50     | 0.03419685363769531    | 287    | 1.3287381636304879e-08   | 0.0009529434215362609   | 1096     | 289      | 10       | --        | --       |
| QPS-Newton  | CHNROSNB   | 50     | 0.042176008224487305   | 214    | 1.2213836967446173e-08   | 0.0007824628890910604   | 1069     | 215      | 0        | 0         | ----     |
| scipy_lbfgs | CHNROSNB   | 50     | 0.014654159545898438   | 200    | 1.366945064888682e-08    | 0.0008156874651054597   | 221      | 221      | nan      | nan       | nan      |
| scipy_cg    | CHNROSNB   | 50     | 0.07915925979614258    | 495    | 4.260574058357097e-08    | 0.0006918837920485109   | 730      | 730      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHNRSNBM   | 50     | 0.05618882179260254    | 493    | 3.5082057343206375e-07   | 0.0009233360452361528   | 1835     | 495      | 23       | --        | --       |
| QPS-Newton  | CHNRSNBM   | 50     | 0.04245114326477051    | 219    | 1.13860461822868e-07     | 0.0008907289259638072   | 1095     | 220      | 0        | 0         | ----     |
| scipy_lbfgs | CHNRSNBM   | 50     | 0.01765894889831543    | 246    | 1.193474533759809e-08    | 0.0005959866232765057   | 268      | 268      | nan      | nan       | nan      |
| scipy_cg    | CHNRSNBM   | 50     | 0.08016276359558105    | 484    | 1.1049235825304014e-07   | 0.0007199241997768965   | 757      | 757      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CLPLATEA   | 4970   | 0.5560956001281738     | 310    | -0.012563665544317062    | 0.0008842404759855524   | 1238     | 312      | 1        | --        | --       |
| QPS-Newton  | CLPLATEA   | 4970   | 0.7404415607452393     | 336    | -0.012540203532366775    | 0.0009107496042891246   | 1682     | 337      | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEA   | 4970   | 0.39113879203796387    | 254    | -0.01237715639049359     | 0.0009681627979033249   | 264      | 264      | nan      | nan       | nan      |
| scipy_cg    | CLPLATEA   | 4970   | 0.4377765655517578     | 232    | -0.010226048725473377    | 0.0007752643313829015   | 362      | 362      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CURLY30    | 10000  | 17.096095085144043     | 5000   | -1003162.1678101257      | 0.09828469102532564     | 20016    | 5002     | 1        | --        | --       |
| QPS-Newton  | CURLY30    | 10000  | 20.281516313552856     | 5000   | -1003162.1377546829      | 0.10340714398591576     | 25025    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY30    | 10000  | 19.52569055557251      | 5000   | -1003162.0555952445      | 0.08042052183496469     | 5153     | 5153     | nan      | nan       | nan      |
| scipy_cg    | CURLY30    | 10000  | 29.598233222961426     | 5000   | -1003157.2958364341      | 0.10714590912082267     | 7526     | 7526     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CVXBQP1    | 10000  | 10.886945962905884     | 2220   | 1.2553640392870016e-06   | 0.0009172709284440332   | 8890     | 2222     | 1        | --        | --       |
| QPS-Newton  | CVXBQP1    | 10000  | 6.27894139289856       | 2272   | 1.1911999082571827e-06   | 0.0009915840470403432   | 11361    | 2273     | 0        | 0         | ----     |
| scipy_lbfgs | CVXBQP1    | 10000  | 4.540826797485352      | 1821   | 6.218175388458443e-06    | 0.0008698926332704848   | 1868     | 1868     | nan      | nan       | nan      |
| scipy_cg    | CVXBQP1    | 10000  | 4.9320573806762695     | 2182   | 4.685557588875944e-05    | 0.0009852559691833909   | 3313     | 3313     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLIC3    | 100002 | 0.006186485290527344   | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --       |
| QPS-Newton  | CYCLIC3    | 100002 | 0.0018715858459472656  | 0      | 0.0                      | 0.0                     | 1        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | CYCLIC3    | 100002 | 0.2287309169769287     | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| scipy_cg    | CYCLIC3    | 100002 | 0.01920151710510254    | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLIC3LS  | 100002 | 122.33773136138916     | 3696   | 0.00670191700568728      | 0.0001463175461048782   | 12800    | 3698     | 317      | --        | --       |
| QPS-Newton  | CYCLIC3LS  | 100002 | 12.318861484527588     | 448    | 0.0016308693490918265    | 0.0004997945694399062   | 2283     | 449      | 0        | 0         | ----     |
| scipy_lbfgs | CYCLIC3LS  | 100002 | 3.127176523208618      | 119    | 0.36459740417181197      | 0.0008035710926539029   | 144      | 144      | nan      | nan       | nan      |
| scipy_cg    | CYCLIC3LS  | 100002 | 212.0501570701599      | 4624   | 0.00017020444798371336   | 0.0004591310701747643   | 10254    | 10254    | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLOOCFLS | 29996  | 31.906403064727783     | 5000   | 4144.855616927775        | 4.517634767114537       | 16924    | 5002     | 686      | --        | --       |
| QPS-Newton  | CYCLOOCFLS | 29996  | 70.95190906524658      | 5000   | 1692.5190853493586       | 2.5820809510079106      | 25873    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CYCLOOCFLS | 29996  | 74.60534858703613      | 5000   | 4069.7803158077622       | 5.836348246255424       | 5860     | 5860     | nan      | nan       | nan      |
| scipy_cg    | CYCLOOCFLS | 29996  | 39.86950492858887      | 5000   | 3164.7588420283987       | 2.8643685060736974      | 8086     | 8086     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLOOCTLS | 29996  | 32.01796245574951      | 5000   | 4160.264821279193        | 3.615967213710329       | 16893    | 5002     | 693      | --        | --       |
| QPS-Newton  | CYCLOOCTLS | 29996  | 42.22895932197571      | 5000   | 1680.3360934931713       | 2.400016434470985       | 25844    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CYCLOOCTLS | 29996  | 73.65568375587463      | 5000   | 4143.764267980937        | 2.747928099665711       | 5876     | 5876     | nan      | nan       | nan      |
| scipy_cg    | CYCLOOCTLS | 29996  | 77.62906861305237      | 5000   | 3161.2499317799584       | 3.9084182190160126      | 8151     | 8151     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | DEGDIAG    | 100001 | 0.020157814025878906   | 1      | 0.0                      | 0.0                     | 7        | 3        | 1        | --        | --       |
| QPS-Newton  | DEGDIAG    | 100001 | 0.052416086196899414   | 5      | 0.0004981954959156869    | 9.981888739218903e-05   | 25       | 6        | 0        | 0         | ----     |
| scipy_lbfgs | DEGDIAG    | 100001 | 0.1626431941986084     | 2      | 4.875405598851609e-19    | 3.1226132790607153e-12  | 6        | 6        | nan      | nan       | nan      |
| scipy_cg    | DEGDIAG    | 100001 | 0.038613319396972656   | 1      | 2.8545911667053196e-17   | 2.389377584677277e-11   | 7        | 7        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | DEGTRID    | 100001 | 0.2806081771850586     | 17     | -99999.49998899727       | 0.0008700969873829401   | 64       | 19       | 1        | --        | --       |
| QPS-Newton  | DEGTRID    | 100001 | 0.4866914749145508     | 23     | -99999.49997936092       | 0.0006143103235947134   | 126      | 24       | 0        | 0         | ----     |
| scipy_lbfgs | DEGTRID    | 100001 | 0.45183777809143066    | 17     | -99999.49998955596       | 0.0007884135529676595   | 21       | 21       | nan      | nan       | nan      |
| scipy_cg    | DEGTRID    | 100001 | 0.2861323356628418     | 16     | -99999.49998065719       | 0.0008833181027489978   | 26       | 26       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | ARWHEAD    | 5000   | 0.012651681900024414   | 7      | 0.00012410005983798378   | 0.0007719135626205187   | 40       | 9        | 2        | --        | --       |
| QPS-Newton  | ARWHEAD    | 5000   | 0.009760856628417969   | 6      | 0.0                      | 5.132572061716377e-06   | 29       | 7        | 0        | 0         | ----     |
| scipy_lbfgs | ARWHEAD    | 5000   | 0.019120454788208008   | 12     | 6.459095702737727e-09    | 0.0007540852963052447   | 14       | 14       | nan      | nan       | nan      |
| scipy_cg    | ARWHEAD    | 5000   | 0.009448528289794922   | 4      | 0.0                      | 7.099563652186266e-05   | 10       | 10       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BDQRTIC    | 100    | 0.014225482940673828   | 100    | 378.76919188099464       | 0.0008767907599012589   | 403      | 102      | 2        | --        | --       |
| QPS-Newton  | BDQRTIC    | 100    | 0.013306379318237305   | 61     | 378.7691918883704        | 0.0007728588326396668   | 304      | 62       | 0        | 0         | ----     |
| scipy_lbfgs | BDQRTIC    | 100    | 0.003477334976196289   | 37     | 378.7691918359752        | 0.0008471415135242466   | 41       | 41       | nan      | nan       | nan      |
| scipy_cg    | BDQRTIC    | 100    | 0.014244556427001953   | 59     | 378.7691919882652        | 0.0008111731135516109   | 117      | 117      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROYDN7D   | 5000   | 12.170701503753662     | 5000   | 1026.0218840951609       | 1.5089818770975298      | 18500    | 5002     | 236      | --        | --       |
| QPS-Newton  | BROYDN7D   | 5000   | 4.349911212921143      | 1402   | 2016.7275538693332       | 0.0006963810795044267   | 7011     | 1403     | 0        | 0         | ----     |
| scipy_lbfgs | BROYDN7D   | 5000   | 3.4530436992645264     | 1634   | 1988.601037401036        | 0.0007008963137673518   | 1675     | 1675     | nan      | nan       | nan      |
| scipy_cg    | BROYDN7D   | 5000   | 4.07372784614563       | 1671   | 1928.2597782182363       | 0.0006466101582718875   | 2322     | 2322     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BRYBND     | 5000   | 0.06519246101379395    | 41     | 2.5475465086031914e-07   | 0.0006699904388068587   | 162      | 43       | 2        | --        | --       |
| QPS-Newton  | BRYBND     | 5000   | 0.12503767013549805    | 65     | 2.600647652915587e-08    | 0.000947232063268283    | 324      | 66       | 0        | 0         | ----     |
| scipy_lbfgs | BRYBND     | 5000   | 0.037615299224853516   | 22     | 6.832638193845875e-07    | 0.0009881969267761873   | 25       | 25       | nan      | nan       | nan      |
| scipy_cg    | BRYBND     | 5000   | 0.08582210540771484    | 42     | 3.7029174066225126e-07   | 0.0008591518055118475   | 77       | 77       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHAINWOO   | 4000   | 0.34969139099121094    | 285    | 1.0000001230564226       | 0.0009939361762129981   | 1100     | 287      | 9        | --        | --       |
| QPS-Newton  | CHAINWOO   | 4000   | 7.755370378494263      | 5000   | 10331.657015293416       | 39.344295996849354      | 25059    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CHAINWOO   | 4000   | 5.743767499923706      | 5000   | 10334.27956342311        | 13.257870554912         | 5398     | 5398     | nan      | nan       | nan      |
| scipy_cg    | CHAINWOO   | 4000   | 0.5397920608520508     | 375    | 4.572767279063827        | 0.0007532135923195293   | 645      | 645      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CLPLATEB   | 4970   | 0.007472038269042969   | 4      | -0.0001383028979968505   | 0.0008566225162469762   | 13       | 6        | 1        | --        | --       |
| QPS-Newton  | CLPLATEB   | 4970   | 0.21423792839050293    | 98     | -0.004956914661807021    | 0.0009987246631667365   | 489      | 99       | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEB   | 4970   | 0.010123729705810547   | 2      | -0.0001261852420210387   | 0.0007400626523288994   | 5        | 5        | nan      | nan       | nan      |
| scipy_cg    | CLPLATEB   | 4970   | 0.03258204460144043    | 21     | -0.0007278920193861378   | 0.00048530050742673554  | 27       | 27       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CLPLATEC   | 4970   | 6.674220323562622      | 3633   | -0.005020671645060871    | 0.0009564483009037482   | 14539    | 3635     | 1        | --        | --       |
| QPS-Newton  | CLPLATEC   | 4970   | 8.216959714889526      | 3617   | -0.005020677594308099    | 0.000987544938174757    | 18084    | 3618     | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEC   | 4970   | 7.797916889190674      | 5000   | -0.00401897974443495     | 0.010285066707587434    | 5132     | 5132     | nan      | nan       | nan      |
| scipy_cg    | CLPLATEC   | 4970   | 3.5431737899780273     | 1876   | -0.0004573650864190589   | 0.0009964910936695924   | 2790     | 2790     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | COSINE     | 10000  | 0.04400825500488281    | 11     | -9998.99999999111        | 0.0005497765077846576   | 43       | 13       | 1        | --        | --       |
| QPS-Newton  | COSINE     | 10000  | 139.7233169078827      | 5000   | -9998.999996062863       | 786.613160005895        | 104943   | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | COSINE     | 10000  | 0.04218339920043945    | 9      | -9998.999999997803       | 0.00013859219885436656  | 18       | 18       | nan      | nan       | nan      |
| scipy_cg    | COSINE     | 10000  | 0.036206722259521484   | 6      | -9998.999999971813       | 0.0005963734980929045   | 20       | 20       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CRAGGLVY   | 5000   | 0.1385183334350586     | 63     | 1688.215310856635        | 0.0009141563806320807   | 242      | 65       | 4        | --        | --       |
| QPS-Newton  | CRAGGLVY   | 5000   | 0.15938496589660645    | 60     | 1688.2153100890348       | 0.0008498950855358664   | 299      | 61       | 0        | 0         | ----     |
| scipy_lbfgs | CRAGGLVY   | 5000   | 0.12386727333068848    | 60     | 1688.2153103076514       | 0.00082827266772823     | 73       | 73       | nan      | nan       | nan      |
| scipy_cg    | CRAGGLVY   | 5000   | 0.1752777099609375     | 73     | 1688.2153102796458       | 0.0009594531462873146   | 123      | 123      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CURLY10    | 10000  | 14.649421453475952     | 5000   | -1003162.6637613437      | 0.027574088269759357    | 19998    | 5002     | 1        | --        | --       |
| QPS-Newton  | CURLY10    | 10000  | 11.209840059280396     | 5000   | -1003162.6630783606      | 0.02388267564763835     | 25020    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY10    | 10000  | 9.810661554336548      | 5000   | -1003162.6317177769      | 0.02669290314410762     | 5154     | 5154     | nan      | nan       | nan      |
| scipy_cg    | CURLY10    | 10000  | 9.259511470794678      | 5000   | -1003161.822126508       | 0.01812754644101866     | 7578     | 7578     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CURLY20    | 10000  | 22.006441116333008     | 5000   | -1001834.0623971117      | 0.0796875654812924      | 19985    | 5002     | 3        | --        | --       |
| QPS-Newton  | CURLY20    | 10000  | 26.07963728904724      | 5000   | -1003162.4187356897      | 0.08529776956825474     | 25022    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY20    | 10000  | 19.618451833724976     | 5000   | -1003162.2728929527      | 0.07618211283969285     | 5124     | 5124     | nan      | nan       | nan      |
| scipy_cg    | CURLY20    | 10000  | 21.8633770942688       | 5000   | -1003159.841599159       | 0.11728644124408351     | 7544     | 7544     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | DEGTRID2   | 100001 | 0.5384345054626465     | 17     | -99999.49998899727       | 0.0008700969873829401   | 64       | 19       | 1        | --        | --       |
| QPS-Newton  | DEGTRID2   | 100001 | 0.7674894332885742     | 23     | -99999.49997936092       | 0.0006143103235947134   | 126      | 24       | 0        | 0         | ----     |
| scipy_lbfgs | DEGTRID2   | 100001 | 0.7874195575714111     | 17     | -99999.49998955596       | 0.0007884135529676595   | 21       | 21       | nan      | nan       | nan      |
| scipy_cg    | DEGTRID2   | 100001 | 0.4649388790130615     | 16     | -99999.49998065719       | 0.0008833181027489978   | 26       | 26       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
