| Algorithm   | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Newton  | ARGTRIGLS  | 200    | 1.0299837589263916     | 316    | 8.590155973120745e-10    | 0.0008551566934142441   | 6000     | 317      | 0        | 0         | ----     |
| scipy_lbfgs | ARGTRIGLS  | 200    | 0.4180572032928467     | 447    | 4.339614090088769e-08    | 0.0009929626527197105   | 460      | 460      | nan      | nan       | nan      |
| scipy_cg    | ARGTRIGLS  | 200    | 1.4594497680664062     | 970    | 1.0103427466216911e-07   | 0.0006348756218849921   | 1472     | 1472     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BDEXP      | 5000   | 0.025310277938842773   | 7      | 0.12447089364425656      | 0.00031802504607511464  | 23       | 9        | 1        | --        | --       |
| QPS-Newton  | BDEXP      | 5000   | 0.022773027420043945   | 3      | 0.13934828605074298      | 0.0007925076268579307   | 29       | 4        | 0        | 0         | ----     |
| scipy_lbfgs | BDEXP      | 5000   | 0.024646520614624023   | 9      | 0.3509771884672362       | 0.0008113657703203593   | 11       | 11       | nan      | nan       | nan      |
| scipy_cg    | BDEXP      | 5000   | 0.01633429527282715    | 3      | 0.22091352503048564      | 0.0006528444867541963   | 11       | 11       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BOX        | 10000  | 0.16534161567687988    | 14     | -1864.5379264877427      | 0.0006488359128264953   | 88       | 16       | 2        | --        | --       |
| QPS-Newton  | BOX        | 10000  | 0.06807827949523926    | 4      | -1864.5379265658437      | 1.0099969660615216e-07  | 48       | 5        | 0        | 0         | ----     |
| scipy_lbfgs | BOX        | 10000  | 0.1008005142211914     | 9      | -1864.5379265531467      | 0.000816277283837763    | 11       | 11       | nan      | nan       | nan      |
| scipy_cg    | BOX        | 10000  | 0.08682584762573242    | 8      | -1864.5379264343999      | 8.625792894789708e-06   | 29       | 19       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BOXPOWER   | 10     | 0.005277395248413086   | 28     | 0.00017920133674181155   | 0.0006274494027551647   | 93       | 30       | 4        | --        | --       |
| QPS-Newton  | BOXPOWER   | 10     | 0.0066280364990234375  | 10     | 1.9206503444938336e-07   | 0.00011305173029618983  | 106      | 11       | 0        | 0         | ----     |
| scipy_lbfgs | BOXPOWER   | 10     | 0.0025281906127929688  | 18     | 7.084591106709397e-06    | 0.0009876437186593736   | 21       | 21       | nan      | nan       | nan      |
| scipy_cg    | BOXPOWER   | 10     | 0.00994110107421875    | 24     | 1.2500836668100173e-06   | 0.00033128838427684115  | 56       | 56       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BRATU1D    | 5001   | 13.481712102890015     | 5000   | nan                      | nan                     | 13002    | 5002     | 1000     | --        | --       |
| QPS-Newton  | BRATU1D    | 5001   | 0.0034732818603515625  | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | BRATU1D    | 5001   | 16.30898904800415      | 5000   | 20708.922532274657       | 32.65796602386399       | 5129     | 5129     | nan      | nan       | nan      |
| scipy_cg    | BRATU1D    | 5001   | 20.755690813064575     | 5000   | 236622.90154208837       | 17.695838404702954      | 7564     | 7564     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROWNAL    | 200    | 0.005856037139892578   | 5      | 1.26968771350189e-07     | 0.0007091192522516118   | 35       | 7        | 1        | --        | --       |
| QPS-Newton  | BROWNAL    | 200    | 0.005532026290893555   | 2      | 3.8059352965478405e-08   | 0.00038210435316368094  | 34       | 3        | 0        | 0         | ----     |
| scipy_lbfgs | BROWNAL    | 200    | 0.002451658248901367   | 3      | 1.7619918409163016e-08   | 0.0002538012048345164   | 4        | 4        | nan      | nan       | nan      |
| scipy_cg    | BROWNAL    | 200    | 0.005654335021972656   | 2      | 2.9502017002940446e-08   | 0.0003344660383509404   | 12       | 9        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROWNALE   | 200    | 0.00011491775512695312 | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --       |
| QPS-Newton  | BROWNALE   | 200    | 6.151199340820312e-05  | 0      | 0.0                      | 0.0                     | 1        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | BROWNALE   | 200    | 0.000835418701171875   | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| scipy_cg    | BROWNALE   | 200    | 0.00030517578125       | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROYDN3DLS | 5000   | 0.0563807487487793     | 33     | 1.407812277072254        | 0.000950744134278203    | 131      | 35       | 1        | --        | --       |
| QPS-Newton  | BROYDN3DLS | 5000   | 0.0987391471862793     | 21     | 3.5455249309648146e-08   | 0.0005860733499330383   | 278      | 22       | 0        | 0         | ----     |
| scipy_lbfgs | BROYDN3DLS | 5000   | 0.09623956680297852    | 34     | 0.7125279260028289       | 0.0003883670829038855   | 40       | 40       | nan      | nan       | nan      |
| scipy_cg    | BROYDN3DLS | 5000   | 0.05752086639404297    | 23     | 5.670883256108654e-08    | 0.0006709753232910617   | 50       | 50       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROYDNBDLS | 5000   | 0.11524367332458496    | 41     | 2.5475465086031914e-07   | 0.0006699904388068587   | 162      | 43       | 2        | --        | --       |
| QPS-Newton  | BROYDNBDLS | 5000   | 0.38440489768981934    | 50     | 4.405913270217273e-08    | 0.000952291233826677    | 728      | 51       | 0        | 0         | ----     |
| scipy_lbfgs | BROYDNBDLS | 5000   | 0.06319117546081543    | 22     | 6.832638193845875e-07    | 0.0009881969267761873   | 25       | 25       | nan      | nan       | nan      |
| scipy_cg    | BROYDNBDLS | 5000   | 0.14949297904968262    | 42     | 3.7029174066225126e-07   | 0.0008591518055118475   | 77       | 77       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHEBYQAD   | 100    | 10.621166706085205     | 5000   | nan                      | nan                     | 13002    | 5002     | 1000     | --        | --       |
| QPS-Newton  | CHEBYQAD   | 100    | 9.0749671459198        | 324    | 0.008717755526643        | 0.0008504481214405488   | 7540     | 325      | 0        | 0         | ----     |
| scipy_lbfgs | CHEBYQAD   | 100    | 0.030652761459350586   | 0      | nan                      | 1.7094846556387175      | 20       | 20       | nan      | nan       | nan      |
| scipy_cg    | CHEBYQAD   | 100    | 0.15264534950256348    | 1      | nan                      | nan                     | 112      | 112      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHEBYQADNE | 100    | 9.775161743164062e-05  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --       |
| QPS-Newton  | CHEBYQADNE | 100    | 3.647804260253906e-05  | 0      | 0.0                      | 0.0                     | 1        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | CHEBYQADNE | 100    | 0.0004398822784423828  | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| scipy_cg    | CHEBYQADNE | 100    | 0.00018286705017089844 | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHNROSNB   | 50     | 0.03390359878540039    | 287    | 1.3287381636304879e-08   | 0.0009529434215362609   | 1096     | 289      | 10       | --        | --       |
| QPS-Newton  | CHNROSNB   | 50     | 0.09416818618774414    | 237    | 8.127518317570448e-08    | 0.000825068132714736    | 3060     | 238      | 0        | 0         | ----     |
| scipy_lbfgs | CHNROSNB   | 50     | 0.015010833740234375   | 200    | 1.366945064888682e-08    | 0.0008156874651054597   | 221      | 221      | nan      | nan       | nan      |
| scipy_cg    | CHNROSNB   | 50     | 0.08043599128723145    | 495    | 4.260574058357097e-08    | 0.0006918837920485109   | 730      | 730      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHNRSNBM   | 50     | 0.05692458152770996    | 493    | 3.5082057343206375e-07   | 0.0009233360452361528   | 1835     | 495      | 23       | --        | --       |
| QPS-Newton  | CHNRSNBM   | 50     | 0.14005780220031738    | 335    | 9.949045744816942e-08    | 0.0006917520092572604   | 4744     | 336      | 0        | 0         | ----     |
| scipy_lbfgs | CHNRSNBM   | 50     | 0.017843246459960938   | 246    | 1.193474533759809e-08    | 0.0005959866232765057   | 268      | 268      | nan      | nan       | nan      |
| scipy_cg    | CHNRSNBM   | 50     | 0.08159756660461426    | 484    | 1.1049235825304014e-07   | 0.0007199241997768965   | 757      | 757      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CLPLATEA   | 4970   | 0.5627658367156982     | 310    | -0.012563665544317062    | 0.0008842404759855524   | 1238     | 312      | 1        | --        | --       |
| QPS-Newton  | CLPLATEA   | 4970   | 1.8000309467315674     | 307    | -0.012545087293473499    | 0.000984102257456735    | 3406     | 308      | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEA   | 4970   | 0.3942854404449463     | 254    | -0.01237715639049359     | 0.0009681627979033249   | 264      | 264      | nan      | nan       | nan      |
| scipy_cg    | CLPLATEA   | 4970   | 0.4368627071380615     | 232    | -0.010226048725473377    | 0.0007752643313829015   | 362      | 362      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CURLY30    | 10000  | 28.424165725708008     | 5000   | -1003162.1678101257      | 0.09828469102532564     | 20016    | 5002     | 1        | --        | --       |
| QPS-Newton  | CURLY30    | 10000  | 44.82437515258789      | 5000   | -1003162.1706484027      | 0.1063669941467609      | 64134    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY30    | 10000  | 16.547545671463013     | 5000   | -1003162.0555952445      | 0.08042052183496469     | 5153     | 5153     | nan      | nan       | nan      |
| scipy_cg    | CURLY30    | 10000  | 29.16618275642395      | 5000   | -1003157.2958364341      | 0.10714590912082267     | 7526     | 7526     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CVXBQP1    | 10000  | 8.44449496269226       | 2220   | 1.2553640392870016e-06   | 0.0009172709284440332   | 8890     | 2222     | 1        | --        | --       |
| QPS-Newton  | CVXBQP1    | 10000  | 11.622568130493164     | 2270   | 1.198215393603254e-06    | 0.0009988301781465236   | 23128    | 2271     | 0        | 0         | ----     |
| scipy_lbfgs | CVXBQP1    | 10000  | 4.628625869750977      | 1821   | 6.218175388458443e-06    | 0.0008698926332704848   | 1868     | 1868     | nan      | nan       | nan      |
| scipy_cg    | CVXBQP1    | 10000  | 4.924221515655518      | 2182   | 4.685557588875944e-05    | 0.0009852559691833909   | 3313     | 3313     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLIC3    | 100002 | 0.0060825347900390625  | 0      | 0.0                      | 0.0                     | 2        | 2        | 0        | --        | --       |
| QPS-Newton  | CYCLIC3    | 100002 | 0.001857757568359375   | 0      | 0.0                      | 0.0                     | 1        | 1        | 0        | 0         | ----     |
| scipy_lbfgs | CYCLIC3    | 100002 | 0.2292633056640625     | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| scipy_cg    | CYCLIC3    | 100002 | 0.009126424789428711   | 0      | 0.0                      | 0.0                     | 1        | 1        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLIC3LS  | 100002 | 101.27957105636597     | 3696   | 0.00670191700568728      | 0.0001463175461048782   | 12800    | 3698     | 317      | --        | --       |
| QPS-Newton  | CYCLIC3LS  | 100002 | 25.925229787826538     | 205    | 0.5564664529536147       | 0.0008763962446691224   | 5991     | 206      | 0        | 0         | ----     |
| scipy_lbfgs | CYCLIC3LS  | 100002 | 3.144869565963745      | 119    | 0.36459740417181197      | 0.0008035710926539029   | 144      | 144      | nan      | nan       | nan      |
| scipy_cg    | CYCLIC3LS  | 100002 | 214.71109437942505     | 4624   | 0.00017020444798371336   | 0.0004591310701747643   | 10254    | 10254    | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLOOCFLS | 29996  | 31.792850017547607     | 5000   | 4144.855616927775        | 4.517634767114537       | 16924    | 5002     | 686      | --        | --       |
| QPS-Newton  | CYCLOOCFLS | 29996  | 96.20511364936829      | 5000   | 1681.7315228991115       | 2.5320132595314613      | 56436    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CYCLOOCFLS | 29996  | 84.86341166496277      | 5000   | 4069.7803158077622       | 5.836348246255424       | 5860     | 5860     | nan      | nan       | nan      |
| scipy_cg    | CYCLOOCFLS | 29996  | 60.20662569999695      | 5000   | 3164.7588420283987       | 2.8643685060736974      | 8086     | 8086     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CYCLOOCTLS | 29996  | 60.216936111450195     | 5000   | 4160.264821279193        | 3.615967213710329       | 16893    | 5002     | 693      | --        | --       |
| QPS-Newton  | CYCLOOCTLS | 29996  | 119.72082424163818     | 5000   | 1696.0027235389653       | 1.770644159215165       | 56467    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CYCLOOCTLS | 29996  | 39.82220125198364      | 5000   | 4143.764267980937        | 2.747928099665711       | 5876     | 5876     | nan      | nan       | nan      |
| scipy_cg    | CYCLOOCTLS | 29996  | 40.22842621803284      | 5000   | 3161.2499317799584       | 3.9084182190160126      | 8151     | 8151     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | DEGDIAG    | 100001 | 0.02010965347290039    | 1      | 0.0                      | 0.0                     | 7        | 3        | 1        | --        | --       |
| QPS-Newton  | DEGDIAG    | 100001 | 0.03483080863952637    | 2      | 6.018591261520874e-31    | 3.469446951953614e-18   | 19       | 3        | 0        | 0         | ----     |
| scipy_lbfgs | DEGDIAG    | 100001 | 0.15900969505310059    | 2      | 4.875405598851609e-19    | 3.1226132790607153e-12  | 6        | 6        | nan      | nan       | nan      |
| scipy_cg    | DEGDIAG    | 100001 | 0.03820657730102539    | 1      | 2.8545911667053196e-17   | 2.389377584677277e-11   | 7        | 7        | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | DEGTRID    | 100001 | 0.27451205253601074    | 17     | -99999.49998899727       | 0.0008700969873829401   | 64       | 19       | 1        | --        | --       |
| QPS-Newton  | DEGTRID    | 100001 | 0.7134759426116943     | 18     | -99999.4999785384        | 0.0009633346778565866   | 213      | 19       | 0        | 0         | ----     |
| scipy_lbfgs | DEGTRID    | 100001 | 0.43000221252441406    | 17     | -99999.49998955596       | 0.0007884135529676595   | 21       | 21       | nan      | nan       | nan      |
| scipy_cg    | DEGTRID    | 100001 | 0.2766859531402588     | 16     | -99999.49998065719       | 0.0008833181027489978   | 26       | 26       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | ARWHEAD    | 5000   | 0.012497663497924805   | 7      | 0.00012410005983798378   | 0.0007719135626205187   | 40       | 9        | 2        | --        | --       |
| QPS-Newton  | ARWHEAD    | 5000   | 0.014081239700317383   | 4      | 0.0                      | 9.348595571414455e-05   | 51       | 5        | 0        | 0         | ----     |
| scipy_lbfgs | ARWHEAD    | 5000   | 0.018515348434448242   | 12     | 6.459095702737727e-09    | 0.0007540852963052447   | 14       | 14       | nan      | nan       | nan      |
| scipy_cg    | ARWHEAD    | 5000   | 0.009136676788330078   | 4      | 0.0                      | 7.099563652186266e-05   | 10       | 10       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BDQRTIC    | 100    | 0.014030694961547852   | 100    | 378.76919188099464       | 0.0008767907599012589   | 403      | 102      | 2        | --        | --       |
| QPS-Newton  | BDQRTIC    | 100    | 0.022850990295410156   | 52     | 378.7691919571506        | 0.0007758411547260646   | 682      | 53       | 0        | 0         | ----     |
| scipy_lbfgs | BDQRTIC    | 100    | 0.0034770965576171875  | 37     | 378.7691918359752        | 0.0008471415135242466   | 41       | 41       | nan      | nan       | nan      |
| scipy_cg    | BDQRTIC    | 100    | 0.012932777404785156   | 59     | 378.7691919882652        | 0.0008111731135516109   | 117      | 117      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BROYDN7D   | 5000   | 12.350350856781006     | 5000   | 1026.0218840951609       | 1.5089818770975298      | 18500    | 5002     | 236      | --        | --       |
| QPS-Newton  | BROYDN7D   | 5000   | 11.815954446792603     | 1382   | 1997.1665386992888       | 0.0009467525051734399   | 15257    | 1383     | 0        | 0         | ----     |
| scipy_lbfgs | BROYDN7D   | 5000   | 5.244274616241455      | 1634   | 1988.601037401036        | 0.0007008963137673518   | 1675     | 1675     | nan      | nan       | nan      |
| scipy_cg    | BROYDN7D   | 5000   | 6.29176926612854       | 1671   | 1928.2597782182363       | 0.0006466101582718875   | 2322     | 2322     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | BRYBND     | 5000   | 0.1130831241607666     | 41     | 2.5475465086031914e-07   | 0.0006699904388068587   | 162      | 43       | 2        | --        | --       |
| QPS-Newton  | BRYBND     | 5000   | 0.3846864700317383     | 50     | 4.405913270217273e-08    | 0.000952291233826677    | 728      | 51       | 0        | 0         | ----     |
| scipy_lbfgs | BRYBND     | 5000   | 0.06332802772521973    | 22     | 6.832638193845875e-07    | 0.0009881969267761873   | 25       | 25       | nan      | nan       | nan      |
| scipy_cg    | BRYBND     | 5000   | 0.14861488342285156    | 42     | 3.7029174066225126e-07   | 0.0008591518055118475   | 77       | 77       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CHAINWOO   | 4000   | 0.6115365028381348     | 285    | 1.0000001230564226       | 0.0009939361762129981   | 1100     | 287      | 9        | --        | --       |
| QPS-Newton  | CHAINWOO   | 4000   | 1.2644577026367188     | 215    | 11.334848204843142       | 0.00097274409803072     | 2735     | 216      | 0        | 0         | ----     |
| scipy_lbfgs | CHAINWOO   | 4000   | 9.645460844039917      | 5000   | 10334.27956342311        | 13.257870554912         | 5398     | 5398     | nan      | nan       | nan      |
| scipy_cg    | CHAINWOO   | 4000   | 0.9571743011474609     | 375    | 4.572767279063827        | 0.0007532135923195293   | 645      | 645      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CLPLATEB   | 4970   | 0.01958441734313965    | 4      | -0.0001383028979968505   | 0.0008566225162469762   | 13       | 6        | 1        | --        | --       |
| QPS-Newton  | CLPLATEB   | 4970   | 0.755885124206543      | 99     | -0.004991421004069015    | 0.0008713124861486473   | 1085     | 100      | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEB   | 4970   | 0.01787734031677246    | 2      | -0.0001261852420210387   | 0.0007400626523288994   | 5        | 5        | nan      | nan       | nan      |
| scipy_cg    | CLPLATEB   | 4970   | 0.059078216552734375   | 21     | -0.0007278920193861378   | 0.00048530050742673554  | 27       | 27       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CLPLATEC   | 4970   | 11.940747261047363     | 3633   | -0.005020671645060871    | 0.0009564483009037482   | 14539    | 3635     | 1        | --        | --       |
| QPS-Newton  | CLPLATEC   | 4970   | 25.42116689682007      | 3617   | -0.005020677594308099    | 0.000987544938174757    | 36166    | 3618     | 0        | 0         | ----     |
| scipy_lbfgs | CLPLATEC   | 4970   | 10.436305046081543     | 5000   | -0.00401897974443495     | 0.010285066707587434    | 5132     | 5132     | nan      | nan       | nan      |
| scipy_cg    | CLPLATEC   | 4970   | 3.663602828979492      | 1876   | -0.0004573650864190589   | 0.0009964910936695924   | 2790     | 2790     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | COSINE     | 10000  | 0.030449390411376953   | 11     | -9998.99999999111        | 0.0005497765077846576   | 43       | 13       | 1        | --        | --       |
| QPS-Newton  | COSINE     | 10000  | 465.62438464164734     | 5000   | -9998.999989493153       | 561.0109356253453       | 424379   | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | COSINE     | 10000  | 0.042151689529418945   | 9      | -9998.999999997803       | 0.00013859219885436656  | 18       | 18       | nan      | nan       | nan      |
| scipy_cg    | COSINE     | 10000  | 0.03546142578125       | 6      | -9998.999999971813       | 0.0005963734980929045   | 20       | 20       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CRAGGLVY   | 5000   | 0.1355128288269043     | 63     | 1688.215310856635        | 0.0009141563806320807   | 242      | 65       | 4        | --        | --       |
| QPS-Newton  | CRAGGLVY   | 5000   | 0.3302888870239258     | 60     | 1688.215310826772        | 0.0009898547698894491   | 723      | 61       | 0        | 0         | ----     |
| scipy_lbfgs | CRAGGLVY   | 5000   | 0.12376570701599121    | 60     | 1688.2153103076514       | 0.00082827266772823     | 73       | 73       | nan      | nan       | nan      |
| scipy_cg    | CRAGGLVY   | 5000   | 0.1744236946105957     | 73     | 1688.2153102796458       | 0.0009594531462873146   | 123      | 123      | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CURLY10    | 10000  | 9.016754388809204      | 5000   | -1003162.6637613437      | 0.027574088269759357    | 19998    | 5002     | 1        | --        | --       |
| QPS-Newton  | CURLY10    | 10000  | 30.60125470161438      | 5000   | -1003162.6759152176      | 0.02236062402313002     | 60055    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY10    | 10000  | 15.428616046905518     | 5000   | -1003162.6317177769      | 0.02669290314410762     | 5154     | 5154     | nan      | nan       | nan      |
| scipy_cg    | CURLY10    | 10000  | 15.471728086471558     | 5000   | -1003161.822126508       | 0.01812754644101866     | 7578     | 7578     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | CURLY20    | 10000  | 35.675880908966064     | 5000   | -1001834.0623971117      | 0.0796875654812924      | 19985    | 5002     | 3        | --        | --       |
| QPS-Newton  | CURLY20    | 10000  | 45.89263153076172      | 5000   | -1003162.4231883953      | 0.07630417722874862     | 63407    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs | CURLY20    | 10000  | 12.214952945709229     | 5000   | -1003162.2728929527      | 0.07618211283969285     | 5124     | 5124     | nan      | nan       | nan      |
| scipy_cg    | CURLY20    | 10000  | 12.657188892364502     | 5000   | -1003159.841599159       | 0.11728644124408351     | 7544     | 7544     | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS         | DEGTRID2   | 100001 | 0.2820405960083008     | 17     | -99999.49998899727       | 0.0008700969873829401   | 64       | 19       | 1        | --        | --       |
| QPS-Newton  | DEGTRID2   | 100001 | 0.736731767654419      | 18     | -99999.4999785384        | 0.0009633346778565866   | 213      | 19       | 0        | 0         | ----     |
| scipy_lbfgs | DEGTRID2   | 100001 | 0.43383264541625977    | 17     | -99999.49998955596       | 0.0007884135529676595   | 21       | 21       | nan      | nan       | nan      |
| scipy_cg    | DEGTRID2   | 100001 | 0.2840559482574463     | 16     | -99999.49998065719       | 0.0008833181027489978   | 26       | 26       | nan      | nan       | nan      |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
